node,destination,asn,iana_6top_cmd,requested_cell,experiment_id,time
m3-346,m3-358,0x000004d715,2,2,55,2018-05-23 15:58:51.681146
m3-335,m3-347,0x000004d7d5,1,1,55,2018-05-23 15:58:54.517448
m3-346,m3-358,0x000004d7db,1,1,55,2018-05-23 15:58:54.607891
m3-335,m3-347,0x000004d89c,1,1,55,2018-05-23 15:58:57.50839
m3-306,m3-318,0x000004d953,1,1,55,2018-05-23 15:59:00.273861
m3-347,m3-358,0x000004d963,1,1,55,2018-05-23 15:59:00.497353
m3-318,m3-335,0x000004daef,1,1,55,2018-05-23 15:59:06.441182
m3-318,m3-335,0x000004e2b5,1,1,55,2018-05-23 15:59:36.25783
m3-335,m3-347,0x000004e37e,1,1,55,2018-05-23 15:59:39.239012
m3-347,m3-358,0x000004e445,1,1,55,2018-05-23 15:59:42.222929
m3-309,m3-330,0x000004ea7f,2,2,55,2018-05-23 16:00:06.1627
m3-347,m3-358,0x000004ea7e,2,2,55,2018-05-23 16:00:06.643472
m3-309,m3-330,0x000004eb46,2,2,55,2018-05-23 16:00:09.092426
m3-309,m3-330,0x000004ec0c,1,1,55,2018-05-23 16:00:12.054918
m3-330,m3-346,0x000004ec12,2,2,55,2018-05-23 16:00:12.164857
m3-330,m3-346,0x000004ecd8,1,1,55,2018-05-23 16:00:15.396644
m3-346,m3-358,0x000004ecd9,2,2,55,2018-05-23 16:00:15.571956
m3-346,m3-358,0x000004ee66,1,1,55,2018-05-23 16:00:21.080678
m3-346,m3-358,0x000004ef2d,1,1,55,2018-05-23 16:00:24.20921
m3-330,m3-346,0x000004f0bb,1,1,55,2018-05-23 16:00:30.019752
m3-346,m3-358,0x000004f249,1,1,55,2018-05-23 16:00:36.772503
m3-309,m3-330,0x000004f30b,1,1,55,2018-05-23 16:00:38.885289
m3-330,m3-346,0x000004f3d7,1,1,55,2018-05-23 16:00:41.946595
m3-346,m3-358,0x000004f49e,1,1,55,2018-05-23 16:00:45.079935
m3-347,m3-358,0x0000052592,2,2,55,2018-05-23 16:03:52.806234
m3-347,m3-358,0x0000052658,1,1,55,2018-05-23 16:03:55.676284
m3-347,m3-346,0x000005919e,1,3,55,2018-05-23 16:10:47.156966
m3-347,m3-346,0x0000059265,1,3,55,2018-05-23 16:10:50.17833
m3-347,m3-346,0x000005932c,1,3,55,2018-05-23 16:10:53.119342
m3-347,m3-346,0x00000593f3,1,3,55,2018-05-23 16:10:56.098598
m3-347,m3-358,0x000005955b,6,0,55,2018-05-23 16:11:01.54534
m3-347,m3-346,0x0000059581,1,2,55,2018-05-23 16:11:02.044345
m3-346,m3-354,0x0000059587,1,3,55,2018-05-23 16:11:02.157697
m3-347,m3-358,0x00000006e7,1,1,56,2018-05-23 19:01:58.138123
m3-346,m3-358,0x0000000b91,1,1,56,2018-05-23 19:02:16.030755
m3-330,m3-346,0x0000000f74,1,1,56,2018-05-23 19:02:30.938551
m3-339,m3-347,0x000000103b,1,1,56,2018-05-23 19:02:33.924175
m3-346,m3-358,0x000000103c,1,1,56,2018-05-23 19:02:33.935472
m3-347,m3-358,0x0000001103,1,1,56,2018-05-23 19:02:36.916584
m3-314,m3-339,0x00000011c9,1,1,56,2018-05-23 19:02:39.881231
m3-314,m3-339,0x0000001290,1,1,56,2018-05-23 19:02:42.871641
m3-339,m3-347,0x0000001291,1,1,56,2018-05-23 19:02:42.89789
m3-326,m3-314,0x0000001357,1,1,56,2018-05-23 19:02:45.882297
m3-314,m3-339,0x0000001357,1,1,56,2018-05-23 19:02:45.89398
m3-321,m3-314,0x0000001357,1,1,56,2018-05-23 19:02:45.895784
m3-347,m3-358,0x0000001358,1,1,56,2018-05-23 19:02:45.902577
m3-339,m3-347,0x00000015ad,1,1,56,2018-05-23 19:02:54.805404
m3-339,m3-347,0x0000001674,1,1,56,2018-05-23 19:02:57.793444
m3-329,m3-347,0x000000173a,1,1,56,2018-05-23 19:03:00.767059
m3-347,m3-358,0x000000173b,1,1,56,2018-05-23 19:03:00.796052
m3-321,m3-314,0x0000001801,1,1,56,2018-05-23 19:03:03.743609
m3-326,m3-314,0x0000001801,1,1,56,2018-05-23 19:03:03.745423
m3-305,m3-314,0x0000001a56,1,1,56,2018-05-23 19:03:12.681297
m3-314,m3-339,0x0000001be4,1,2,56,2018-05-23 19:03:18.652162
m3-329,m3-347,0x0000001be4,1,1,56,2018-05-23 19:03:18.663795
m3-318,m3-329,0x0000001be4,1,1,56,2018-05-23 19:03:18.671553
m3-326,m3-314,0x0000001cab,1,1,56,2018-05-23 19:03:21.627291
m3-347,m3-358,0x0000001cac,1,1,56,2018-05-23 19:03:21.654694
m3-326,m3-314,0x0000001e39,1,1,56,2018-05-23 19:03:27.611246
m3-329,m3-347,0x0000001e39,1,1,56,2018-05-23 19:03:27.614661
m3-347,m3-358,0x0000001f06,1,1,56,2018-05-23 19:03:30.6753
m3-343,m3-329,0x0000001fc7,1,1,56,2018-05-23 19:03:33.555201
m3-347,m3-358,0x0000001fcd,1,1,56,2018-05-23 19:03:33.645466
m3-314,m3-339,0x000000208e,1,1,56,2018-05-23 19:03:36.528822
m3-329,m3-347,0x000000209f,1,1,56,2018-05-23 19:03:36.785368
m3-299,m3-305,0x0000002155,1,1,56,2018-05-23 19:03:39.537997
m3-314,m3-339,0x0000002155,1,1,56,2018-05-23 19:03:39.545628
m3-342,m3-343,0x000000221c,1,1,56,2018-05-23 19:03:42.527173
m3-322,m3-339,0x000000221c,1,1,56,2018-05-23 19:03:42.559579
m3-339,m3-347,0x000000221f,1,1,56,2018-05-23 19:03:42.576114
m3-305,m3-314,0x000000221c,1,1,56,2018-05-23 19:03:42.57814
m3-347,m3-358,0x00000022e9,1,1,56,2018-05-23 19:03:45.585035
m3-343,m3-329,0x00000022f4,1,1,56,2018-05-23 19:03:45.733707
m3-322,m3-339,0x00000023aa,1,1,56,2018-05-23 19:03:48.461441
m3-329,m3-347,0x00000023bb,1,1,56,2018-05-23 19:03:48.726542
m3-334,m3-318,0x0000002471,1,1,56,2018-05-23 19:03:51.440915
m3-314,m3-330,0x0000002474,1,3,56,2018-05-23 19:03:51.484101
m3-351,m3-358,0x0000002538,1,1,56,2018-05-23 19:03:54.468387
m3-322,m3-339,0x0000002538,1,1,56,2018-05-23 19:03:54.46852
m3-354,m3-358,0x0000002538,1,1,56,2018-05-23 19:03:54.474031
m3-339,m3-347,0x000000253b,1,1,56,2018-05-23 19:03:54.499746
m3-347,m3-358,0x0000002605,1,1,56,2018-05-23 19:03:57.504795
m3-314,m3-339,0x000000262b,6,0,56,2018-05-23 19:03:58.073493
m3-339,m3-347,0x00000026c8,2,2,56,2018-05-23 19:04:00.438502
m3-325,m3-322,0x000000278d,1,1,56,2018-05-23 19:04:03.379447
m3-322,m3-339,0x000000278d,1,1,56,2018-05-23 19:04:03.383835
m3-343,m3-329,0x0000002865,1,1,56,2018-05-23 19:04:06.609051
m3-301,m3-322,0x000000291b,1,1,56,2018-05-23 19:04:09.384891
m3-322,m3-339,0x000000291b,1,1,56,2018-05-23 19:04:09.393928
m3-314,m3-330,0x000000291b,1,3,56,2018-05-23 19:04:09.394836
m3-339,m3-347,0x000000291c,1,1,56,2018-05-23 19:04:09.400064
m3-329,m3-346,0x000000292c,1,3,56,2018-05-23 19:04:09.588751
m3-310,m3-314,0x00000029e2,1,1,56,2018-05-23 19:04:12.317764
m3-314,m3-330,0x00000029e2,1,3,56,2018-05-23 19:04:12.324205
m3-309,m3-310,0x0000002aa9,1,1,56,2018-05-23 19:04:15.326379
m3-301,m3-322,0x0000002aa9,1,1,56,2018-05-23 19:04:15.327456
m3-334,m3-318,0x0000002aa9,1,1,56,2018-05-23 19:04:15.333811
m3-325,m3-322,0x0000002b70,1,1,56,2018-05-23 19:04:18.303323
m3-310,m3-314,0x0000002b70,1,1,56,2018-05-23 19:04:18.321588
m3-346,m3-358,0x0000002b71,1,3,56,2018-05-23 19:04:18.331704
m3-310,m3-314,0x0000002c37,1,1,56,2018-05-23 19:04:21.265461
m3-334,m3-318,0x0000002c37,1,1,56,2018-05-23 19:04:21.280257
m3-301,m3-322,0x0000002cfe,1,1,56,2018-05-23 19:04:24.268765
m3-350,m3-351,0x0000002cfe,1,1,56,2018-05-23 19:04:24.278866
m3-355,m3-351,0x0000002cfe,1,1,56,2018-05-23 19:04:24.286294
m3-329,m3-347,0x0000002d64,6,0,56,2018-05-23 19:04:25.768761
m3-334,m3-318,0x0000002dc5,1,1,56,2018-05-23 19:04:27.268637
m3-314,m3-330,0x0000002dc5,1,3,56,2018-05-23 19:04:27.281816
m3-351,m3-358,0x0000002dc5,1,1,56,2018-05-23 19:04:27.284368
m3-355,m3-351,0x0000002dc5,1,1,56,2018-05-23 19:04:27.28591
m3-347,m3-358,0x0000002dc6,2,2,56,2018-05-23 19:04:27.364399
m3-309,m3-310,0x0000002e8c,1,1,56,2018-05-23 19:04:30.205917
m3-343,m3-329,0x0000002e9d,1,1,56,2018-05-23 19:04:30.460554
m3-351,m3-358,0x0000002f53,1,1,56,2018-05-23 19:04:33.206951
m3-322,m3-339,0x0000002f53,1,2,56,2018-05-23 19:04:33.213061
m3-318,m3-329,0x0000002f53,1,1,56,2018-05-23 19:04:33.214851
m3-343,m3-329,0x0000002f64,1,1,56,2018-05-23 19:04:33.443387
m3-301,m3-322,0x000000301a,1,1,56,2018-05-23 19:04:36.22124
m3-310,m3-314,0x000000301a,1,2,56,2018-05-23 19:04:36.225644
m3-335,m3-351,0x00000030e1,1,1,56,2018-05-23 19:04:39.164098
m3-338,m3-343,0x00000030e1,1,1,56,2018-05-23 19:04:39.17568
m3-322,m3-339,0x00000030e1,1,2,56,2018-05-23 19:04:39.181113
m3-329,m3-346,0x00000030f2,1,1,56,2018-05-23 19:04:39.421285
m3-314,m3-330,0x00000031a8,1,3,56,2018-05-23 19:04:42.134526
m3-335,m3-351,0x000000326f,1,1,56,2018-05-23 19:04:45.122703
m3-298,m3-305,0x0000003336,1,1,56,2018-05-23 19:04:48.125741
m3-301,m3-322,0x0000003336,1,1,56,2018-05-23 19:04:48.139103
m3-339,m3-347,0x0000003337,1,2,56,2018-05-23 19:04:48.144724
m3-351,m3-358,0x0000003336,1,1,56,2018-05-23 19:04:48.156997
m3-301,m3-322,0x00000034c4,1,1,56,2018-05-23 19:04:54.074314
m3-302,m3-299,0x00000034c4,1,1,56,2018-05-23 19:04:54.07714
m3-298,m3-305,0x000000358b,1,1,56,2018-05-23 19:04:57.039712
m3-305,m3-314,0x0000003652,1,1,56,2018-05-23 19:05:00.008598
m3-310,m3-314,0x0000003652,1,2,56,2018-05-23 19:05:00.02487
m3-343,m3-329,0x0000003663,1,2,56,2018-05-23 19:05:00.281744
m3-302,m3-299,0x0000003719,1,1,56,2018-05-23 19:05:03.003518
m3-343,m3-329,0x000000372a,1,2,56,2018-05-23 19:05:03.258659
m3-299,m3-305,0x00000037e0,1,1,56,2018-05-23 19:05:05.998222
m3-301,m3-322,0x00000037e0,1,1,56,2018-05-23 19:05:06.010106
m3-317,m3-305,0x00000037e0,1,1,56,2018-05-23 19:05:06.014601
m3-343,m3-329,0x00000037f1,1,2,56,2018-05-23 19:05:06.248807
m3-310,m3-314,0x00000038a7,1,2,56,2018-05-23 19:05:08.95821
m3-317,m3-305,0x000000396e,1,1,56,2018-05-23 19:05:11.96038
m3-305,m3-322,0x000000396e,1,3,56,2018-05-23 19:05:11.964121
m3-310,m3-314,0x0000003afc,1,2,56,2018-05-23 19:05:17.964245
m3-326,m3-330,0x0000003afc,1,1,56,2018-05-23 19:05:17.975843
m3-305,m3-322,0x0000003afc,1,3,56,2018-05-23 19:05:17.984169
m3-329,m3-346,0x0000003b0d,1,3,56,2018-05-23 19:05:18.174522
m3-305,m3-322,0x0000003e18,1,3,56,2018-05-23 19:05:29.851245
m3-329,m3-346,0x0000003ef0,1,3,56,2018-05-23 19:05:33.07497
m3-317,m3-305,0x0000003fa6,1,1,56,2018-05-23 19:05:35.805508
m3-326,m3-330,0x000000406d,1,1,56,2018-05-23 19:05:38.79243
m3-330,m3-346,0x0000004135,1,1,56,2018-05-23 19:05:41.792111
m3-313,m3-326,0x0000004134,1,1,56,2018-05-23 19:05:41.796631
m3-313,m3-326,0x00000041fb,1,1,56,2018-05-23 19:05:44.77207
m3-346,m3-358,0x00000041fc,1,1,56,2018-05-23 19:05:44.778083
m3-326,m3-330,0x00000042c2,1,1,56,2018-05-23 19:05:47.709216
m3-330,m3-346,0x000000438a,1,1,56,2018-05-23 19:05:50.788898
m3-343,m3-346,0x000000439a,1,3,56,2018-05-23 19:05:50.965998
m3-305,m3-314,0x00000043b4,6,0,56,2018-05-23 19:05:51.359027
m3-330,m3-346,0x0000004451,1,1,56,2018-05-23 19:05:53.709028
m3-326,m3-314,0x00000044b8,6,0,56,2018-05-23 19:05:55.254153
m3-305,m3-322,0x0000004517,1,3,56,2018-05-23 19:05:56.682108
m3-310,m3-314,0x0000004517,1,2,56,2018-05-23 19:05:56.684148
m3-306,m3-313,0x00000045de,1,1,56,2018-05-23 19:05:59.661521
m3-346,m3-358,0x00000045eb,1,3,56,2018-05-23 19:05:59.849239
m3-346,m3-358,0x00000046b2,1,1,56,2018-05-23 19:06:02.830086
m3-310,m3-314,0x000000476c,1,2,56,2018-05-23 19:06:05.638139
m3-329,m3-346,0x000000477d,1,3,56,2018-05-23 19:06:05.873898
m3-321,m3-322,0x0000004833,1,1,56,2018-05-23 19:06:08.613881
m3-313,m3-326,0x0000004833,1,1,56,2018-05-23 19:06:08.632267
m3-317,m3-305,0x00000048fa,1,1,56,2018-05-23 19:06:11.58284
m3-310,m3-314,0x00000049c1,1,2,56,2018-05-23 19:06:14.585942
m3-326,m3-330,0x00000049c1,1,1,56,2018-05-23 19:06:14.592309
m3-317,m3-305,0x0000004a88,1,1,56,2018-05-23 19:06:17.556159
m3-343,m3-329,0x0000004a8b,6,0,56,2018-05-23 19:06:17.606221
m3-330,m3-346,0x0000004a89,1,1,56,2018-05-23 19:06:17.624608
m3-301,m3-305,0x0000004b4f,1,1,56,2018-05-23 19:06:20.532391
m3-346,m3-358,0x0000004b5c,1,1,56,2018-05-23 19:06:20.725601
m3-310,m3-322,0x0000004c16,1,2,56,2018-05-23 19:06:23.50711
m3-326,m3-314,0x0000004c5b,6,0,56,2018-05-23 19:06:24.544758
m3-301,m3-305,0x0000004da4,1,1,56,2018-05-23 19:06:29.496368
m3-322,m3-339,0x0000004da4,1,2,56,2018-05-23 19:06:29.501854
m3-309,m3-305,0x0000004da4,1,1,56,2018-05-23 19:06:29.503184
m3-317,m3-305,0x0000004ff9,1,1,56,2018-05-23 19:06:38.46411
m3-301,m3-305,0x0000004ff9,1,1,56,2018-05-23 19:06:38.475071
m3-309,m3-305,0x0000004ff9,1,1,56,2018-05-23 19:06:38.482223
m3-339,m3-347,0x0000004fff,1,2,56,2018-05-23 19:06:38.582122
m3-347,m3-358,0x00000050c6,1,2,56,2018-05-23 19:06:41.492456
m3-329,m3-346,0x00000050d1,1,3,56,2018-05-23 19:06:41.657902
m3-314,m3-335,0x0000005187,1,1,56,2018-05-23 19:06:44.377366
m3-343,m3-329,0x00000051ff,6,0,56,2018-05-23 19:06:46.211381
m3-317,m3-305,0x000000524e,1,1,56,2018-05-23 19:06:47.390386
m3-309,m3-305,0x000000524e,1,1,56,2018-05-23 19:06:47.409527
m3-346,m3-358,0x000000525b,1,3,56,2018-05-23 19:06:47.570834
m3-314,m3-335,0x0000005315,1,1,56,2018-05-23 19:06:50.386779
m3-334,m3-330,0x0000005315,1,1,56,2018-05-23 19:06:50.406412
m3-301,m3-318,0x00000053dc,1,1,56,2018-05-23 19:06:53.357205
m3-302,m3-309,0x00000053dc,1,1,56,2018-05-23 19:06:53.366003
m3-334,m3-318,0x000000542b,6,0,56,2018-05-23 19:06:54.508684
m3-317,m3-305,0x00000054a3,1,1,56,2018-05-23 19:06:56.32734
m3-334,m3-330,0x00000054a3,1,1,56,2018-05-23 19:06:56.350036
m3-329,m3-346,0x00000054b4,1,2,56,2018-05-23 19:06:56.550864
m3-301,m3-318,0x000000556a,1,1,56,2018-05-23 19:06:59.303236
m3-309,m3-305,0x000000556a,1,1,56,2018-05-23 19:06:59.318629
m3-330,m3-346,0x000000556b,1,1,56,2018-05-23 19:06:59.322101
m3-314,m3-335,0x0000005631,1,1,56,2018-05-23 19:07:02.280382
m3-301,m3-318,0x00000056f8,1,1,56,2018-05-23 19:07:05.272563
m3-317,m3-305,0x00000056f8,1,1,56,2018-05-23 19:07:05.291417
m3-314,m3-335,0x00000057bf,1,1,56,2018-05-23 19:07:08.249504
m3-301,m3-318,0x0000005886,1,1,56,2018-05-23 19:07:11.229782
m3-305,m3-313,0x0000005886,1,3,56,2018-05-23 19:07:11.235569
m3-321,m3-322,0x000000594d,1,1,56,2018-05-23 19:07:14.254695
m3-305,m3-313,0x000000594d,1,1,56,2018-05-23 19:07:14.254837
m3-313,m3-326,0x000000594d,1,3,56,2018-05-23 19:07:14.266155
m3-301,m3-318,0x0000005a14,1,1,56,2018-05-23 19:07:17.238224
m3-302,m3-309,0x0000005a14,1,1,56,2018-05-23 19:07:17.246774
m3-314,m3-335,0x0000005a14,1,1,56,2018-05-23 19:07:17.257086
m3-298,m3-310,0x0000005a14,1,1,56,2018-05-23 19:07:17.260482
m3-329,m3-346,0x0000005a25,1,2,56,2018-05-23 19:07:17.443384
m3-298,m3-310,0x0000005adb,1,1,56,2018-05-23 19:07:20.206707
m3-330,m3-346,0x0000005adc,1,1,56,2018-05-23 19:07:20.213386
m3-322,m3-339,0x0000005adb,1,1,56,2018-05-23 19:07:20.2273
m3-302,m3-309,0x0000005adb,1,1,56,2018-05-23 19:07:20.227343
m3-313,m3-326,0x0000005adb,1,3,56,2018-05-23 19:07:20.22909
m3-310,m3-322,0x0000005c69,1,1,56,2018-05-23 19:07:26.172372
m3-301,m3-318,0x0000005c69,1,1,56,2018-05-23 19:07:26.1804
m3-314,m3-335,0x0000005c69,1,1,56,2018-05-23 19:07:26.196376
m3-302,m3-309,0x0000005d30,1,1,56,2018-05-23 19:07:29.164855
m3-322,m3-339,0x0000005ebe,1,1,56,2018-05-23 19:07:35.089603
m3-301,m3-318,0x0000005ebe,1,1,56,2018-05-23 19:07:35.092104
m3-339,m3-347,0x0000005f8b,1,1,56,2018-05-23 19:07:38.149154
m3-330,m3-346,0x000000604d,1,1,56,2018-05-23 19:07:41.057068
m3-347,m3-358,0x0000006056,1,1,56,2018-05-23 19:07:41.182585
m3-301,m3-318,0x0000006113,1,1,56,2018-05-23 19:07:44.058116
m3-309,m3-322,0x0000006113,1,1,56,2018-05-23 19:07:44.071289
m3-299,m3-302,0x0000006113,1,2,56,2018-05-23 19:07:44.07368
m3-310,m3-322,0x0000006113,1,1,56,2018-05-23 19:07:44.079754
m3-322,m3-339,0x00000061da,1,1,56,2018-05-23 19:07:47.017222
m3-299,m3-302,0x00000062a1,1,2,56,2018-05-23 19:07:49.988391
m3-339,m3-347,0x00000062ab,1,1,56,2018-05-23 19:07:50.138503
m3-309,m3-322,0x0000006368,1,1,56,2018-05-23 19:07:52.970838
m3-347,m3-358,0x0000006372,1,1,56,2018-05-23 19:07:53.105784
m3-329,m3-346,0x0000006379,1,2,56,2018-05-23 19:07:53.2173
m3-299,m3-302,0x000000642f,1,2,56,2018-05-23 19:07:55.955366
m3-329,m3-346,0x0000006440,1,2,56,2018-05-23 19:07:56.208243
m3-313,m3-326,0x00000064f6,1,3,56,2018-05-23 19:07:58.953912
m3-299,m3-302,0x00000065bd,1,2,56,2018-05-23 19:08:01.917271
m3-322,m3-339,0x0000006684,1,1,56,2018-05-23 19:08:04.922323
m3-326,m3-330,0x0000006684,1,3,56,2018-05-23 19:08:04.955849
m3-330,m3-346,0x0000006685,1,1,56,2018-05-23 19:08:04.960108
m3-330,m3-346,0x000000674c,1,1,56,2018-05-23 19:08:07.955371
m3-299,m3-314,0x0000006812,1,1,56,2018-05-23 19:08:10.853865
m3-309,m3-310,0x0000006859,6,0,56,2018-05-23 19:08:11.921809
m3-329,m3-346,0x0000006b3f,1,2,56,2018-05-23 19:08:23.028205
m3-346,m3-358,0x0000006c02,1,2,56,2018-05-23 19:08:25.962538
m3-326,m3-330,0x0000006cbc,1,3,56,2018-05-23 19:08:28.764053
m3-330,m3-346,0x0000006e4b,1,3,56,2018-05-23 19:08:34.806665
m3-302,m3-298,0x0000006f11,1,1,56,2018-05-23 19:08:37.704327
m3-322,m3-339,0x0000006f11,1,1,56,2018-05-23 19:08:37.717952
m3-298,m3-310,0x0000006fd8,1,1,56,2018-05-23 19:08:40.678569
m3-339,m3-347,0x00000070ad,1,1,56,2018-05-23 19:08:43.959693
m3-347,m3-358,0x0000007170,1,1,56,2018-05-23 19:08:46.789866
m3-314,m3-318,0x00000072f4,1,1,56,2018-05-23 19:08:52.664688
m3-317,m3-322,0x0000007482,1,1,56,2018-05-23 19:08:58.569379
m3-330,m3-346,0x000000754a,1,3,56,2018-05-23 19:09:01.656003
m3-322,m3-339,0x000000761e,1,1,56,2018-05-23 19:09:04.756744
m3-339,m3-347,0x00000076e5,1,1,56,2018-05-23 19:09:07.721039
m3-347,m3-358,0x00000077a8,1,1,56,2018-05-23 19:09:10.680141
m3-330,m3-346,0x00000079f4,1,3,56,2018-05-23 19:09:19.44954
m3-330,m3-346,0x0000007abb,1,2,56,2018-05-23 19:09:22.548352
m3-346,m3-358,0x0000007ac7,1,2,56,2018-05-23 19:09:22.624405
m3-299,m3-305,0x0000008347,1,1,56,2018-05-23 19:09:55.223337
m3-306,m3-310,0x0000008347,1,1,56,2018-05-23 19:09:55.245808
m3-330,m3-346,0x0000008348,1,2,56,2018-05-23 19:09:55.336079
m3-306,m3-313,0x0000008880,6,0,56,2018-05-23 19:10:15.242051
m3-306,m3-310,0x000000897f,1,1,56,2018-05-23 19:10:19.096196
m3-310,m3-322,0x0000008a46,1,1,56,2018-05-23 19:10:22.071907
m3-330,m3-346,0x0000008b0e,1,2,56,2018-05-23 19:10:25.049942
m3-322,m3-339,0x0000008b1b,1,1,56,2018-05-23 19:10:25.242825
m3-301,m3-298,0x0000008c9b,1,1,56,2018-05-23 19:10:31.022254
m3-298,m3-310,0x0000008d62,1,1,56,2018-05-23 19:10:33.985808
m3-310,m3-322,0x0000008e29,1,1,56,2018-05-23 19:10:36.973072
m3-322,m3-339,0x0000008efe,1,1,56,2018-05-23 19:10:40.187309
m3-329,m3-346,0x0000009091,2,2,56,2018-05-23 19:10:46.190241
m3-330,m3-346,0x00000092d4,1,2,56,2018-05-23 19:10:54.864315
m3-346,m3-358,0x00000093a7,1,2,56,2018-05-23 19:10:58.034432
m3-329,m3-346,0x000000991e,2,2,56,2018-05-23 19:11:18.986258
m3-329,m3-346,0x000000a01d,2,2,56,2018-05-23 19:11:45.830474
m3-329,m3-346,0x000000a971,2,2,56,2018-05-23 19:12:21.607435
m3-346,m3-358,0x000000aa32,2,2,56,2018-05-23 19:12:24.499089
m3-346,m3-358,0x000000b06a,2,2,56,2018-05-23 19:12:48.465322
m3-346,m3-358,0x000000b131,1,1,56,2018-05-23 19:12:51.33583
m3-314,m3-322,0x000000bd94,1,1,56,2018-05-23 19:13:38.859236
m3-314,m3-322,0x000000c23e,1,1,56,2018-05-23 19:13:56.781639
m3-322,m3-339,0x000000c313,1,1,56,2018-05-23 19:14:00.019023
m3-339,m3-347,0x000000c4a1,1,1,56,2018-05-23 19:14:06.358905
m3-347,m3-358,0x000000c564,1,1,56,2018-05-23 19:14:08.81301
m3-314,m3-318,0x000000c690,6,0,56,2018-05-23 19:14:13.31488
m3-330,m3-346,0x000000ce9e,6,0,56,2018-05-23 19:14:44.247571
m3-346,m3-358,0x000000ceb0,2,2,56,2018-05-23 19:14:44.59105
m3-330,m3-339,0x000000cf75,1,3,56,2018-05-23 19:14:47.435691
m3-346,m3-358,0x000000cf83,2,2,56,2018-05-23 19:14:47.655506
m3-330,m3-339,0x000000d103,1,3,56,2018-05-23 19:14:53.430291
m3-330,m3-339,0x000000d1ca,1,3,56,2018-05-23 19:14:56.393247
m3-339,m3-347,0x000000d1d8,1,2,56,2018-05-23 19:14:56.739814
m3-330,m3-339,0x000000d291,1,3,56,2018-05-23 19:14:59.361769
m3-347,m3-358,0x000000d362,1,2,56,2018-05-23 19:15:02.487891
m3-330,m3-339,0x000000d41f,1,3,56,2018-05-23 19:15:05.314648
m3-330,m3-339,0x000000d4e6,1,3,56,2018-05-23 19:15:08.345796
m3-322,m3-335,0x000000d4f4,1,3,56,2018-05-23 19:15:08.543198
m3-339,m3-347,0x000000d4f4,1,3,56,2018-05-23 19:15:08.840861
m3-330,m3-339,0x000000d645,6,0,56,2018-05-23 19:15:13.642496
m3-347,m3-358,0x000000d67e,1,3,56,2018-05-23 19:15:14.418496
m3-339,m3-347,0x000000d74a,2,2,56,2018-05-23 19:15:17.468646
m3-347,m3-358,0x000000d80c,2,2,56,2018-05-23 19:15:20.37877
m3-339,m3-347,0x000000d812,2,2,56,2018-05-23 19:15:20.465757
m3-322,m3-335,0x000000d8d7,1,3,56,2018-05-23 19:15:23.432521
m3-347,m3-358,0x000000d99a,1,1,56,2018-05-23 19:15:26.340626
m3-346,m3-358,0x000000d99e,2,2,56,2018-05-23 19:15:26.395673
m3-346,m3-358,0x000000da66,2,2,56,2018-05-23 19:15:29.401111
m3-330,m3-335,0x000000db1e,1,3,56,2018-05-23 19:15:32.184371
m3-346,m3-358,0x000000db2b,1,1,56,2018-05-23 19:15:32.356248
m3-322,m3-335,0x000000db2c,1,3,56,2018-05-23 19:15:32.368552
m3-335,m3-351,0x000000dbe8,1,3,56,2018-05-23 19:15:35.191831
m3-347,m3-358,0x000000dcb6,1,1,56,2018-05-23 19:15:38.268956
m3-351,m3-358,0x000000dd73,1,3,56,2018-05-23 19:15:41.105115
m3-330,m3-335,0x000000dd73,1,3,56,2018-05-23 19:15:41.106933
m3-322,m3-339,0x000000ddec,6,0,56,2018-05-23 19:15:42.954045
m3-330,m3-335,0x000000df01,1,3,56,2018-05-23 19:15:47.064333
m3-335,m3-351,0x000000df04,1,3,56,2018-05-23 19:15:47.105977
m3-351,m3-358,0x000000dfc8,1,3,56,2018-05-23 19:15:50.070605
m3-330,m3-335,0x000000dfde,1,2,56,2018-05-23 19:15:50.376751
m3-335,m3-351,0x000000dfde,1,3,56,2018-05-23 19:15:50.381487
m3-351,m3-358,0x000000e156,1,3,56,2018-05-23 19:15:56.008888
m3-339,m3-347,0x000000e22d,2,2,56,2018-05-23 19:15:59.239489
m3-330,m3-335,0x000000e233,1,2,56,2018-05-23 19:15:59.322204
m3-347,m3-358,0x000000e3b6,2,2,56,2018-05-23 19:16:05.118781
m3-339,m3-347,0x000000e3b9,1,1,56,2018-05-23 19:16:05.16154
m3-347,m3-358,0x000000e47c,1,2,56,2018-05-23 19:16:08.086789
m3-322,m3-335,0x000000e480,1,3,56,2018-05-23 19:16:08.141325
m3-335,m3-351,0x000000e54f,1,3,56,2018-05-23 19:16:11.246008
m3-322,m3-339,0x000000e594,6,0,56,2018-05-23 19:16:12.298207
m3-322,m3-335,0x000000e604,1,3,56,2018-05-23 19:16:13.9577
m3-322,m3-335,0x000000e6cb,1,3,56,2018-05-23 19:16:16.940627
m3-339,m3-347,0x000000e6d3,2,2,56,2018-05-23 19:16:17.061821
m3-335,m3-351,0x000000e6dd,1,2,56,2018-05-23 19:16:17.211433
m3-322,m3-335,0x000000e859,1,3,56,2018-05-23 19:16:22.900494
m3-347,m3-358,0x000000e85f,1,2,56,2018-05-23 19:16:22.985061
m3-322,m3-335,0x000000e920,1,3,56,2018-05-23 19:16:25.887474
m3-347,m3-358,0x000000e926,1,1,56,2018-05-23 19:16:25.975106
