node,new_parent,asn,experiment_id,previous_rank,new_rank,time
m3-299,m3-318,0x000000add6,36,3200,1723,2018-05-12 23:27:09.515273
m3-306,m3-310,0x000000b203,36,65535,8185,2018-05-12 23:27:25.292988
m3-346,m3-350,0x000000b440,36,3856,1031,2018-05-12 23:27:34.057754
m3-342,m3-358,0x000000b538,36,1287,775,2018-05-12 23:27:37.741751
m3-322,m3-343,0x000000b902,36,1882,1287,2018-05-12 23:27:52.220184
m3-335,m3-358,0x000000ba46,36,65535,775,2018-05-12 23:27:57.118219
m3-305,m3-322,0x000000bd62,36,2898,1418,2018-05-12 23:28:09.02108
m3-301,m3-322,0x000000c04c,36,1996,1304,2018-05-12 23:28:20.206625
m3-309,m3-313,0x000000c065,36,2752,1711,2018-05-12 23:28:20.558265
m3-301,m3-313,0x000000c25b,36,65535,1711,2018-05-12 23:28:27.989596
m3-326,m3-343,0x000000c476,36,65535,1287,2018-05-12 23:28:36.214272
m3-299,m3-313,0x000000c61f,36,65535,2063,2018-05-12 23:28:42.430051
m3-305,m3-326,0x000000c91d,36,65535,1550,2018-05-12 23:28:53.941037
m3-313,m3-335,0x000000c955,36,2096,1294,2018-05-12 23:28:55.041578
m3-330,m3-351,0x000000ca80,36,7175,1031,2018-05-12 23:28:59.247978
m3-322,m3-347,0x000000cacb,36,2860,1175,2018-05-12 23:29:00.516162
m3-318,m3-335,0x000000ccee,36,2057,1294,2018-05-12 23:29:08.68369
m3-305,m3-313,0x000000d0a3,36,65535,1711,2018-05-12 23:29:22.942552
m3-314,m3-346,0x000000d8b0,36,1886,1287,2018-05-12 23:29:53.740139
m3-330,m3-335,0x000000dbcb,36,65535,1185,2018-05-12 23:30:05.628654
m3-322,m3-335,0x000000dbcc,36,65535,1185,2018-05-12 23:30:05.71508
m3-317,m3-335,0x000000dcdd,36,1742,1185,2018-05-12 23:30:09.745229
m3-325,m3-342,0x000000e75c,36,5809,1294,2018-05-12 23:30:50.015544
m3-299,m3-314,0x000000eb1d,36,65535,2099,2018-05-12 23:31:04.572003
m3-322,m3-329,0x000000f28e,36,65535,1742,2018-05-12 23:31:33.657092
m3-322,m3-338,0x000000f28e,36,65535,1843,2018-05-12 23:31:33.735674
m3-317,m3-338,0x000000f779,36,65535,1580,2018-05-12 23:31:51.829413
m3-317,m3-313,0x000000f779,36,65535,1798,2018-05-12 23:31:51.898822
m3-322,m3-313,0x000000fc8b,36,65535,1628,2018-05-12 23:32:11.20976
m3-329,m3-347,0x000000fdce,36,1687,1031,2018-05-12 23:32:16.127628
m3-326,m3-322,0x000000fee0,36,65535,2147,2018-05-12 23:32:20.139072
m3-299,m3-301,0x000000fee0,36,7687,1816,2018-05-12 23:32:20.241537
m3-314,m3-339,0x0000010191,36,65535,1580,2018-05-12 23:32:30.46577
m3-342,m3-351,0x000001038a,36,3856,1031,2018-05-12 23:32:38.121519
m3-313,m3-339,0x00000104e6,36,3036,1543,2018-05-12 23:32:43.33115
m3-317,m3-321,0x0000010df8,36,65535,2069,2018-05-12 23:33:18.844531
m3-317,m3-305,0x0000010df8,36,65535,2230,2018-05-12 23:33:18.922612
m3-309,m3-301,0x0000010faf,36,7943,2032,2018-05-12 23:33:24.610281
m3-317,m3-318,0x0000011076,36,65535,2426,2018-05-12 23:33:27.593008
m3-301,m3-321,0x00000111eb,36,3143,2142,2018-05-12 23:33:33.280639
m3-329,m3-335,0x00000115dc,36,65535,1251,2018-05-12 23:33:48.870473
m3-329,m3-339,0x00000115dc,36,65535,1543,2018-05-12 23:33:48.96425
m3-325,m3-347,0x00000116f9,36,2631,1068,2018-05-12 23:33:52.69096
m3-313,m3-318,0x00000118e3,36,65535,1544,2018-05-12 23:34:00.677058
m3-299,m3-313,0x0000011c82,36,3055,2062,2018-05-12 23:34:13.891898
m3-329,m3-338,0x0000011d59,36,65535,1543,2018-05-12 23:34:17.94623
m3-310,m3-330,0x0000011df8,36,2372,1727,2018-05-12 23:34:19.506874
m3-318,m3-343,0x00000123e5,36,2685,1402,2018-05-12 23:34:42.207079
m3-330,m3-346,0x00000127fa,36,5181,1365,2018-05-12 23:34:57.919348
m3-298,m3-313,0x0000012a68,36,2743,1835,2018-05-12 23:35:07.284624
m3-318,m3-338,0x0000012a9f,36,65535,1543,2018-05-12 23:35:07.972026
m3-326,m3-346,0x0000012bc4,36,2204,1365,2018-05-12 23:35:12.422114
m3-329,m3-322,0x0000012ef9,36,65535,2147,2018-05-12 23:35:24.631026
m3-330,m3-350,0x0000012ef9,36,2183,1031,2018-05-12 23:35:24.728948
m3-313,m3-339,0x0000012fc1,36,7802,1580,2018-05-12 23:35:27.667618
m3-302,m3-321,0x0000013371,36,2743,1826,2018-05-12 23:35:41.839289
m3-301,m3-314,0x00000133a8,36,65535,2062,2018-05-12 23:35:42.735278
m3-321,m3-342,0x0000013897,36,7802,1287,2018-05-12 23:36:01.594127
m3-318,m3-334,0x000001398e,36,65535,1580,2018-05-12 23:36:05.607478
m3-318,m3-339,0x000001398e,36,65535,1621,2018-05-12 23:36:05.702156
m3-322,m3-342,0x0000013a57,36,17700,1287,2018-05-12 23:36:08.30643
m3-310,m3-321,0x0000013b50,36,2717,1806,2018-05-12 23:36:12.060307
m3-299,m3-314,0x0000013ca3,36,65535,7943,2018-05-12 23:36:17.320871
m3-309,m3-321,0x0000013e9f,36,65535,1806,2018-05-12 23:36:24.642972
m3-313,m3-335,0x0000013f4e,36,65535,1212,2018-05-12 23:36:27.423968
m3-330,m3-351,0x0000013f46,36,65535,1031,2018-05-12 23:36:27.432757
m3-301,m3-313,0x000001410b,36,65535,1731,2018-05-12 23:36:33.938292
m3-302,m3-314,0x0000014182,36,65535,2062,2018-05-12 23:36:35.963568
m3-299,m3-310,0x0000014401,36,65535,8127,2018-05-12 23:36:45.744729
m3-299,m3-298,0x0000014401,36,65535,8235,2018-05-12 23:36:45.814279
m3-299,m3-317,0x0000014401,36,65535,8826,2018-05-12 23:36:45.880421
m3-298,m3-310,0x0000014658,36,65535,8063,2018-05-12 23:36:54.595996
m3-321,m3-335,0x00000146f9,36,7168,1212,2018-05-12 23:36:56.707317
m3-305,m3-325,0x00000148fe,36,65535,7468,2018-05-12 23:37:04.52593
m3-302,m3-313,0x0000014905,36,65535,7980,2018-05-12 23:37:04.860838
m3-302,m3-298,0x0000014905,36,65535,8235,2018-05-12 23:37:04.961414
m3-325,m3-335,0x0000014aa4,36,65535,1212,2018-05-12 23:37:10.957487
m3-317,m3-335,0x0000014bd5,36,2332,1212,2018-05-12 23:37:15.445461
m3-298,m3-313,0x0000014ddc,36,65535,1731,2018-05-12 23:37:23.094605
m3-322,m3-325,0x0000014e98,36,65535,1587,2018-05-12 23:37:25.946754
m3-322,m3-338,0x0000014e98,36,65535,1621,2018-05-12 23:37:26.028119
m3-305,m3-314,0x0000015083,36,65535,7842,2018-05-12 23:37:33.537546
m3-305,m3-310,0x0000015083,36,65535,8063,2018-05-12 23:37:33.632637
m3-325,m3-330,0x0000015232,36,65535,1550,2018-05-12 23:37:39.99713
m3-329,m3-335,0x000001528c,36,65535,1212,2018-05-12 23:37:41.142471
m3-321,m3-346,0x00000159d3,36,1972,1311,2018-05-12 23:38:09.101741
m3-329,m3-343,0x0000015a1b,36,65535,1313,2018-05-12 23:38:10.188039
m3-329,m3-330,0x0000015a1b,36,65535,1550,2018-05-12 23:38:10.266939
m3-299,m3-301,0x00000161b1,36,65535,8131,2018-05-12 23:38:39.193203
m3-321,m3-330,0x000001626a,36,65535,1550,2018-05-12 23:38:41.958518
m3-329,m3-351,0x00000163d5,36,65535,1031,2018-05-12 23:38:47.381481
m3-309,m3-301,0x0000016563,36,65535,8131,2018-05-12 23:38:53.412287
m3-314,m3-343,0x0000016563,36,1959,1371,2018-05-12 23:38:53.4957
m3-325,m3-335,0x00000168c9,36,1931,1288,2018-05-12 23:39:06.45048
m3-310,m3-313,0x0000016c93,36,7711,1731,2018-05-12 23:39:20.922535
m3-298,m3-310,0x0000016d5a,36,4812,2250,2018-05-12 23:39:23.985561
m3-301,m3-317,0x00000177a8,36,65535,1731,2018-05-12 23:40:03.524809
m3-301,m3-310,0x00000177a8,36,65535,2164,2018-05-12 23:40:03.601205
m3-325,m3-339,0x0000017806,36,65535,1543,2018-05-12 23:40:04.911534
m3-321,m3-335,0x000001792b,36,65535,1937,2018-05-12 23:40:09.284498
m3-321,m3-314,0x000001792b,36,65535,1978,2018-05-12 23:40:09.357296
m3-329,m3-347,0x000001794e,36,1687,1066,2018-05-12 23:40:09.816905
m3-330,m3-335,0x0000017b58,36,6912,1351,2018-05-12 23:40:17.652347
m3-314,m3-330,0x0000017bc6,36,65535,1550,2018-05-12 23:40:19.34924
m3-302,m3-301,0x0000017c51,36,65535,8564,2018-05-12 23:40:21.296993
m3-309,m3-329,0x0000017f6d,36,5331,1550,2018-05-12 23:40:33.307087
m3-314,m3-326,0x0000018369,36,65535,1841,2018-05-12 23:40:48.595827
m3-314,m3-306,0x0000018369,36,65535,2581,2018-05-12 23:40:48.660334
m3-310,m3-317,0x0000018542,36,21948,1731,2018-05-12 23:40:55.691933
m3-314,m3-306,0x00000188f3,36,65535,2506,2018-05-12 23:41:09.769071
m3-313,m3-317,0x0000018bd6,36,65535,7612,2018-05-12 23:41:20.963192
m3-306,m3-317,0x0000018e96,36,2442,1731,2018-05-12 23:41:31.458123
m3-317,m3-339,0x0000018eaf,36,65535,1574,2018-05-12 23:41:31.821627
m3-317,m3-313,0x0000018eaf,36,65535,1731,2018-05-12 23:41:31.9022
m3-317,m3-326,0x0000018eaf,36,65535,1787,2018-05-12 23:41:31.980165
m3-301,m3-318,0x0000018fa7,36,3667,1914,2018-05-12 23:41:35.538093
m3-306,m3-313,0x0000018fe8,36,65535,1731,2018-05-12 23:41:36.445536
m3-306,m3-318,0x0000018fe8,36,65535,1914,2018-05-12 23:41:36.518313
m3-310,m3-326,0x00000190ff,36,65535,1787,2018-05-12 23:41:40.631866
m3-310,m3-318,0x00000190ff,36,65535,1914,2018-05-12 23:41:40.716967
m3-326,m3-347,0x000001914e,36,1742,1115,2018-05-12 23:41:41.883074
m3-313,m3-334,0x000001937d,36,65535,7652,2018-05-12 23:41:50.199284
m3-313,m3-326,0x000001937d,36,65535,7668,2018-05-12 23:41:50.275893
m3-313,m3-309,0x0000019438,36,65535,7950,2018-05-12 23:41:52.988449
m3-317,m3-318,0x0000019cc5,36,65535,2383,2018-05-12 23:42:25.788203
m3-321,m3-322,0x0000019f4c,36,65535,1898,2018-05-12 23:42:35.47621
m3-309,m3-326,0x0000019f89,36,65535,1787,2018-05-12 23:42:36.51804
m3-298,m3-309,0x0000019ff0,36,65535,2069,2018-05-12 23:42:38.177315
m3-339,m3-358,0x000001a2cc,36,1612,775,2018-05-12 23:42:49.055051
m3-305,m3-306,0x000001a3f6,36,65535,8314,2018-05-12 23:42:53.37084
m3-310,m3-326,0x000001a508,36,2575,1634,2018-05-12 23:42:57.64996
m3-329,m3-343,0x000001a5d0,36,65535,1324,2018-05-12 23:43:00.690971
m3-309,m3-330,0x000001a6fd,36,65535,1870,2018-05-12 23:43:05.026361
m3-309,m3-318,0x000001a6fd,36,65535,1914,2018-05-12 23:43:05.10566
m3-309,m3-314,0x000001a6fd,36,65535,3025,2018-05-12 23:43:05.217509
m3-298,m3-301,0x000001a768,36,65535,2683,2018-05-12 23:43:06.622419
m3-313,m3-335,0x000001aa73,36,65535,1386,2018-05-12 23:43:18.25112
m3-314,m3-343,0x000001aef1,36,1907,1287,2018-05-12 23:43:35.574764
m3-302,m3-314,0x000001af55,36,2390,1806,2018-05-12 23:43:37.1429
m3-318,m3-343,0x000001b066,36,2655,1287,2018-05-12 23:43:41.162985
m3-301,m3-322,0x000001b416,36,65535,1898,2018-05-12 23:43:55.360842
m3-301,m3-306,0x000001b416,36,65535,2170,2018-05-12 23:43:55.457145
m3-325,m3-351,0x000001b93e,36,1861,1031,2018-05-12 23:44:15.071994
m3-299,m3-314,0x000001b957,36,8570,1806,2018-05-12 23:44:15.488583
m3-306,m3-314,0x000001bbf6,36,6471,1806,2018-05-12 23:44:25.513278
m3-298,m3-310,0x000001bdca,36,65535,2153,2018-05-12 23:44:32.524099
m3-317,m3-335,0x000001bdcf,36,1998,1430,2018-05-12 23:44:32.620144
m3-309,m3-299,0x000001be01,36,65535,2325,2018-05-12 23:44:33.258693
m3-299,m3-313,0x000001c206,36,65535,1905,2018-05-12 23:44:48.686169
m3-310,m3-318,0x000001c53b,36,65535,2311,2018-05-12 23:45:01.060587
m3-298,m3-299,0x000001c541,36,65535,2325,2018-05-12 23:45:01.068412
m3-321,m3-335,0x000001c5c7,36,1756,1230,2018-05-12 23:45:03.148972
m3-301,m3-317,0x000001c6bf,36,3525,1949,2018-05-12 23:45:06.897915
m3-305,m3-325,0x000001c73c,36,2468,1550,2018-05-12 23:45:08.752748
m3-314,m3-339,0x000001c827,36,65535,1572,2018-05-12 23:45:12.319822
m3-313,m3-338,0x000001c910,36,65535,1543,2018-05-12 23:45:15.904528
m3-313,m3-325,0x000001c910,36,65535,2069,2018-05-12 23:45:15.98432
m3-325,m3-339,0x000001cb33,36,65535,1861,2018-05-12 23:45:24.068594
m3-306,m3-317,0x000001cc94,36,65535,1949,2018-05-12 23:45:29.398682
m3-310,m3-322,0x000001ccb1,36,65535,7937,2018-05-12 23:45:29.823965
m3-310,m3-306,0x000001ccb1,36,65535,8039,2018-05-12 23:45:29.902524
m3-310,m3-301,0x000001cf02,36,65535,8349,2018-05-12 23:45:38.488811
m3-310,m3-322,0x000001cf65,36,2468,1873,2018-05-12 23:45:39.976473
m3-305,m3-326,0x000001d06e,36,65535,1634,2018-05-12 23:45:43.96499
m3-302,m3-313,0x000001d073,36,65535,1905,2018-05-12 23:45:44.238912
m3-302,m3-317,0x000001d073,36,65535,1949,2018-05-12 23:45:44.323069
m3-313,m3-310,0x000001d0b6,36,65535,2153,2018-05-12 23:45:45.161504
m3-313,m3-306,0x000001d0b6,36,65535,2158,2018-05-12 23:45:45.243041
m3-313,m3-317,0x000001d0b6,36,65535,2902,2018-05-12 23:45:45.33208
m3-299,m3-302,0x000001d0d7,36,65535,2325,2018-05-12 23:45:45.52264
m3-325,m3-342,0x000001d2c3,36,65535,1324,2018-05-12 23:45:52.885643
m3-325,m3-330,0x000001d2c3,36,65535,1486,2018-05-12 23:45:52.963223
m3-317,m3-325,0x000001d2c2,36,65535,7431,2018-05-12 23:45:53.058914
m3-306,m3-305,0x000001d42a,36,65535,8833,2018-05-12 23:45:58.353797
m3-343,m3-358,0x000001d6fa,36,1468,775,2018-05-12 23:46:09.129859
m3-302,m3-305,0x000001d7f9,36,65535,8833,2018-05-12 23:46:13.007108
m3-299,m3-301,0x000001d83f,36,65535,2468,2018-05-12 23:46:13.918255
m3-301,m3-322,0x000001d9dc,36,65535,7754,2018-05-12 23:46:20.158163
m3-317,m3-326,0x000001da51,36,65535,7515,2018-05-12 23:46:22.076287
m3-317,m3-321,0x000001da51,36,65535,7630,2018-05-12 23:46:22.162459
m3-317,m3-329,0x000001da51,36,65535,7724,2018-05-12 23:46:22.238972
m3-318,m3-335,0x000001defe,36,65535,1251,2018-05-12 23:46:39.800081
m3-305,m3-310,0x000001df7a,36,65535,2392,2018-05-12 23:46:41.651502
m3-317,m3-318,0x000001dfb8,36,65535,7651,2018-05-12 23:46:42.606644
m3-301,m3-299,0x000001e169,36,65535,8305,2018-05-12 23:46:49.164731
m3-309,m3-330,0x000001e2a0,36,65535,1486,2018-05-12 23:46:53.723876
m3-313,m3-322,0x000001e306,36,65535,1877,2018-05-12 23:46:55.290997
m3-298,m3-309,0x000001e31a,36,65535,8725,2018-05-12 23:46:55.653235
m3-299,m3-298,0x000001e711,36,65535,8725,2018-05-12 23:47:10.98023
m3-299,m3-309,0x000001e711,36,65535,8725,2018-05-12 23:47:11.080781
m3-309,m3-326,0x000001ea15,36,65535,1507,2018-05-12 23:47:22.485645
m3-301,m3-313,0x000001eafe,36,65535,8277,2018-05-12 23:47:25.836446
m3-306,m3-322,0x000001f452,36,65535,7752,2018-05-12 23:48:01.637769
m3-302,m3-306,0x000001f563,36,65535,14152,2018-05-12 23:48:05.713958
m3-299,m3-301,0x000001f595,36,65535,14677,2018-05-12 23:48:06.463316
m3-326,m3-335,0x000001f8e3,36,2196,1152,2018-05-12 23:48:19.200785
m3-298,m3-306,0x000001f92e,36,65535,14152,2018-05-12 23:48:20.250139
m3-313,m3-335,0x000001fe86,36,1686,1152,2018-05-12 23:48:40.946708
m3-301,m3-314,0x000001ff02,36,4498,1502,2018-05-12 23:48:42.698039
m3-305,m3-314,0x0000020189,36,2404,1502,2018-05-12 23:48:52.4109
m3-318,m3-339,0x00000203c5,36,2453,1251,2018-05-12 23:49:00.969971
m3-326,m3-351,0x000002048c,36,7914,1031,2018-05-12 23:49:03.928558
m3-299,m3-318,0x0000020e12,36,2213,1628,2018-05-12 23:49:40.489334
m3-330,m3-351,0x0000020f23,36,17017,1031,2018-05-12 23:49:44.553217
m3-301,m3-305,0x0000020f3c,36,7383,2021,2018-05-12 23:49:44.871277
m3-325,m3-335,0x0000020f6e,36,2708,1152,2018-05-12 23:49:45.670872
m3-321,m3-346,0x00000210ce,36,65535,1320,2018-05-12 23:49:51.129503
m3-299,m3-314,0x0000021385,36,65535,1544,2018-05-12 23:50:01.296911
m3-326,m3-347,0x0000021464,36,65535,1068,2018-05-12 23:50:05.352352
m3-321,m3-335,0x0000021872,36,65535,1152,2018-05-12 23:50:20.178712
m3-298,m3-305,0x00000219bb,36,8092,2021,2018-05-12 23:50:25.231914
m3-309,m3-314,0x0000021a37,36,15431,1502,2018-05-12 23:50:27.073204
m3-330,m3-339,0x0000021d3b,36,65535,1175,2018-05-12 23:50:38.537693
m3-302,m3-313,0x00000220eb,36,8152,1671,2018-05-12 23:50:52.78885
m3-317,m3-335,0x000002254b,36,1906,1152,2018-05-12 23:51:09.57054
m3-329,m3-339,0x00000229aa,36,1831,1175,2018-05-12 23:51:26.319435
m3-306,m3-314,0x0000022f2f,36,65535,1544,2018-05-12 23:51:47.426543
m3-306,m3-318,0x0000022f2f,36,65535,1770,2018-05-12 23:51:47.49277
m3-318,m3-335,0x00000231aa,36,65535,2640,2018-05-12 23:51:56.994788
m3-302,m3-318,0x0000023243,36,65535,1770,2018-05-12 23:51:59.390206
m3-329,m3-347,0x00000235a0,36,65535,1031,2018-05-12 23:52:12.326562
m3-306,m3-298,0x00000236c4,36,65535,2540,2018-05-12 23:52:16.657538
m3-302,m3-309,0x00000239c9,36,65535,2021,2018-05-12 23:52:28.145849
m3-302,m3-298,0x00000239c9,36,65535,2540,2018-05-12 23:52:28.235894
m3-306,m3-322,0x00000239e4,36,65535,1867,2018-05-12 23:52:28.527099
m3-339,m3-347,0x0000023ef2,36,2784,1031,2018-05-12 23:52:47.973154
m3-326,m3-339,0x000002425b,36,65535,1175,2018-05-12 23:53:00.937882
m3-313,m3-314,0x0000024383,36,65535,7396,2018-05-12 23:53:05.557942
m3-313,m3-326,0x0000024383,36,65535,7468,2018-05-12 23:53:05.634055
m3-325,m3-347,0x0000024430,36,65535,1031,2018-05-12 23:53:08.212397
m3-325,m3-326,0x0000024430,36,65535,1587,2018-05-12 23:53:08.287064
m3-329,m3-342,0x00000253e7,36,65535,1324,2018-05-12 23:54:08.361622
m3-329,m3-335,0x00000253e7,36,65535,1386,2018-05-12 23:54:08.435168
m3-329,m3-351,0x0000025b79,36,65535,1031,2018-05-12 23:54:37.289525
m3-302,m3-301,0x0000025cc6,36,65535,2277,2018-05-12 23:54:42.327599
m3-318,m3-339,0x00000263f7,36,7175,1322,2018-05-12 23:55:09.934375
m3-306,m3-318,0x0000026447,36,65535,1671,2018-05-12 23:55:11.179858
m3-321,m3-339,0x000002644b,36,65535,1371,2018-05-12 23:55:11.182707
m3-325,m3-347,0x000002691e,36,1751,1109,2018-05-12 23:55:30.009779
m3-317,m3-321,0x00000269fd,36,65535,1671,2018-05-12 23:55:33.004501
m3-305,m3-330,0x0000026aac,36,2977,1694,2018-05-12 23:55:35.66555
m3-306,m3-325,0x0000026bdc,36,65535,2106,2018-05-12 23:55:40.181675
m3-321,m3-310,0x0000026be1,36,65535,2176,2018-05-12 23:55:40.424076
m3-306,m3-299,0x0000026cb6,36,65535,2887,2018-05-12 23:55:43.408279
m3-317,m3-325,0x000002718c,36,65535,1628,2018-05-12 23:56:01.969778
m3-299,m3-310,0x00000271ab,36,2977,2176,2018-05-12 23:56:02.502236
m3-329,m3-347,0x000002722e,36,65535,1066,2018-05-12 23:56:04.410645
m3-301,m3-314,0x000002755c,36,2864,1722,2018-05-12 23:56:16.803977
m3-305,m3-325,0x0000027d78,36,65535,2106,2018-05-12 23:56:47.717253
m3-305,m3-310,0x0000027d78,36,65535,2176,2018-05-12 23:56:47.794011
m3-325,m3-343,0x0000027e02,36,3211,1109,2018-05-12 23:56:49.913237
m3-313,m3-335,0x000002811e,36,65535,7175,2018-05-12 23:57:01.672779
m3-329,m3-339,0x0000028151,36,65535,1287,2018-05-12 23:57:02.652389
m3-321,m3-338,0x00000283bd,36,65535,7461,2018-05-12 23:57:11.765507
m3-329,m3-325,0x00000285c8,36,65535,7509,2018-05-12 23:57:19.569445
m3-326,m3-347,0x0000028d11,36,1897,1031,2018-05-12 23:57:47.622958
m3-317,m3-335,0x0000028d11,36,2284,1294,2018-05-12 23:57:47.633016
m3-310,m3-330,0x0000028d75,36,2378,1627,2018-05-12 23:57:49.162818
m3-298,m3-310,0x0000028d75,36,3776,2160,2018-05-12 23:57:49.164208
m3-325,m3-339,0x0000028fce,36,65535,1287,2018-05-12 23:57:58.126479
m3-325,m3-313,0x000002975d,36,65535,1813,2018-05-12 23:58:27.084908
m3-329,m3-335,0x0000029806,36,65535,1294,2018-05-12 23:58:29.689505
m3-301,m3-317,0x000002a179,36,2353,1813,2018-05-12 23:59:06.00903
m3-326,m3-342,0x000002ad4a,36,65535,1324,2018-05-12 23:59:51.134194
m3-326,m3-339,0x000002ad4a,36,65535,1436,2018-05-12 23:59:51.192463
m3-306,m3-314,0x000002b070,36,2422,1720,2018-05-13 00:00:03.329631
m3-335,m3-350,0x000002b46c,36,1593,1066,2018-05-13 00:00:18.573779
m3-330,m3-342,0x000002ca30,36,1862,1324,2018-05-13 00:01:42.185992
m3-325,m3-347,0x000002cc08,36,1652,1115,2018-05-13 00:01:49.14873
m3-317,m3-338,0x000002ccb6,36,2169,1621,2018-05-13 00:01:51.722308
m3-313,m3-334,0x000002d4f9,36,2403,1621,2018-05-13 00:02:23.412542
m3-329,m3-347,0x000002d878,36,2666,1115,2018-05-13 00:02:36.832711
m3-317,m3-334,0x000002d958,36,3328,1621,2018-05-13 00:02:40.229936
m3-329,m3-342,0x000002dc26,36,65535,1324,2018-05-13 00:02:50.959167
m3-310,m3-318,0x000002df90,36,7724,1678,2018-05-13 00:03:03.956345
m3-313,m3-346,0x000002ec7d,36,1911,1287,2018-05-13 00:03:53.642404
m3-301,m3-314,0x000002ed5c,36,2521,1812,2018-05-13 00:03:57.07384
m3-339,m3-358,0x000002f18a,36,1813,775,2018-05-13 00:04:12.998541
m3-325,m3-342,0x000002f21b,36,65535,1287,2018-05-13 00:04:15.091107
m3-339,m3-351,0x000002f2dd,36,65535,1031,2018-05-13 00:04:17.989449
m3-301,m3-313,0x000002f45b,36,7603,1806,2018-05-13 00:04:23.724431
m3-330,m3-346,0x000002fb2d,36,65535,1287,2018-05-13 00:04:49.90831
m3-313,m3-338,0x000002fb31,36,65535,1576,2018-05-13 00:04:50.027975
m3-325,m3-346,0x000003013a,36,65535,1322,2018-05-13 00:05:13.08907
m3-302,m3-310,0x0000030c71,36,65535,1871,2018-05-13 00:05:56.307605
m3-335,m3-351,0x0000030d3a,36,65535,1031,2018-05-13 00:05:59.194606
m3-325,m3-334,0x0000031055,36,65535,1580,2018-05-13 00:06:11.250647
m3-302,m3-313,0x00000313f7,36,65535,2095,2018-05-13 00:06:25.084503
m3-325,m3-321,0x00000317e9,36,65535,1955,2018-05-13 00:06:40.103226
m3-302,m3-313,0x00000324f1,36,65535,8015,2018-05-13 00:07:30.1055
m3-325,m3-342,0x0000033ee3,36,1891,1287,2018-05-13 00:09:09.764675
m3-334,m3-358,0x000003403f,36,1287,775,2018-05-13 00:09:14.918069
m3-317,m3-339,0x0000034230,36,2045,1431,2018-05-13 00:09:22.347644
m3-302,m3-318,0x000003435b,36,2191,1615,2018-05-13 00:09:26.895968
m3-313,m3-339,0x0000034f60,36,65535,1313,2018-05-13 00:10:12.852441
m3-301,m3-318,0x000003538f,36,65535,1606,2018-05-13 00:10:28.900634
m3-317,m3-335,0x0000035465,36,65535,1389,2018-05-13 00:10:32.290338
m3-301,m3-310,0x0000035b1d,36,65535,1943,2018-05-13 00:10:57.885777
m3-334,m3-347,0x0000036544,36,1593,1031,2018-05-13 00:11:36.898952
m3-339,m3-358,0x0000036577,36,19008,775,2018-05-13 00:11:37.650473
m3-317,m3-334,0x0000036892,36,7312,1294,2018-05-13 00:11:49.503551
m3-325,m3-335,0x0000036892,36,4368,1431,2018-05-13 00:11:49.589836
m3-318,m3-335,0x0000037026,36,1943,1431,2018-05-13 00:12:18.639534
m3-313,m3-335,0x00000370bb,36,2394,1324,2018-05-13 00:12:20.871796
m3-317,m3-330,0x0000037a34,36,65535,1687,2018-05-13 00:12:57.166632
m3-302,m3-306,0x00000391f7,36,3735,1836,2018-05-13 00:14:28.365711
m3-330,m3-343,0x000003a03f,36,2131,1115,2018-05-13 00:15:23.137287
m3-335,m3-358,0x000003af9a,36,2204,775,2018-05-13 00:16:22.228973
m3-330,m3-350,0x000003cbc7,36,1771,1068,2018-05-13 00:18:10.206887
m3-330,m3-339,0x000003d177,36,65535,1115,2018-05-13 00:18:31.849585
m3-318,m3-339,0x0000040e0c,36,15197,1143,2018-05-13 00:22:24.447385
m3-313,m3-339,0x0000042149,36,2142,1109,2018-05-13 00:23:38.106001
m3-318,m3-343,0x0000042194,36,1765,1251,2018-05-13 00:23:39.229142
m3-310,m3-314,0x0000042d88,36,58851,1402,2018-05-13 00:24:25.089542
m3-318,m3-334,0x000004383e,36,65535,1371,2018-05-13 00:25:06.18024
m3-325,m3-339,0x0000044f71,36,1867,1212,2018-05-13 00:26:35.187019
m3-317,m3-334,0x00000456bb,36,2095,1371,2018-05-13 00:27:03.27418
m3-317,m3-330,0x00000474a8,36,3429,1399,2018-05-13 00:28:57.908517
m3-325,m3-351,0x00000488de,36,1556,1031,2018-05-13 00:30:15.429721
m3-322,m3-347,0x0000048c45,36,1684,1109,2018-05-13 00:30:28.665951
m3-322,m3-339,0x000004a7c2,36,65535,1230,2018-05-13 00:32:14.038093
m3-325,m3-339,0x000004a8ae,36,65535,1103,2018-05-13 00:32:17.37343
m3-347,m3-351,0x000004b1df,36,6656,1031,2018-05-13 00:32:52.650017
m3-334,m3-351,0x000004b830,36,4145,1031,2018-05-13 00:33:16.978164
m3-325,m3-335,0x000004c041,36,2184,1251,2018-05-13 00:33:47.885716
m3-322,m3-335,0x000004c3c0,36,7017,1251,2018-05-13 00:34:01.301898
m3-313,m3-335,0x000004c4a0,36,2888,1251,2018-05-13 00:34:04.692645
m3-322,m3-343,0x000004c65f,36,65535,1175,2018-05-13 00:34:11.281136
m3-355,m3-358,0x000004cc1c,36,1507,775,2018-05-13 00:34:33.448489
m3-321,m3-339,0x000004f9e0,36,1678,1103,2018-05-13 00:37:29.075374
m3-325,m3-339,0x00000508d6,36,1620,1031,2018-05-13 00:38:26.404278
m3-343,m3-355,0x0000052fe6,36,1856,1031,2018-05-13 00:40:56.138727
m3-322,m3-339,0x00000531a6,36,1831,1203,2018-05-13 00:41:03.029685
