node,destination,asn,iana_6top_cmd,requested_cell,experiment_id,time
m3-329,m3-334,0x0000021741,6,0,46,2018-05-17 22:33:02.155913
m3-339,m3-354,0x0000021782,1,3,46,2018-05-17 22:33:03.103353
m3-329,m3-354,0x0000021848,1,1,46,2018-05-17 22:33:06.068725
m3-339,m3-354,0x0000021854,1,3,46,2018-05-17 22:33:06.279364
m3-329,m3-354,0x000002190f,1,1,46,2018-05-17 22:33:09.050586
m3-339,m3-354,0x000002191b,6,0,46,2018-05-17 22:33:09.231558
m3-318,m3-334,0x0000021b0e,6,0,46,2018-05-17 22:33:16.705153
m3-318,m3-339,0x0000021b62,1,3,46,2018-05-17 22:33:17.99109
m3-339,m3-354,0x0000021b65,1,3,46,2018-05-17 22:33:18.021831
m3-339,m3-354,0x0000021c2c,1,3,46,2018-05-17 22:33:21.051897
m3-318,m3-339,0x0000021db7,1,3,46,2018-05-17 22:33:26.916917
m3-318,m3-339,0x000002200c,1,3,46,2018-05-17 22:33:35.857096
m3-318,m3-339,0x00000220d3,1,1,46,2018-05-17 22:33:38.837252
m3-339,m3-354,0x000002232b,1,3,46,2018-05-17 22:33:47.836674
m3-339,m3-354,0x0000022580,1,3,46,2018-05-17 22:33:56.772826
m3-339,m3-354,0x0000022647,1,3,46,2018-05-17 22:33:59.772085
m3-339,m3-354,0x000002289e,1,3,46,2018-05-17 22:34:08.730152
m3-339,m3-354,0x0000022969,1,3,46,2018-05-17 22:34:11.767944
m3-347,m3-358,0x000002296f,2,2,46,2018-05-17 22:34:11.873446
m3-339,m3-354,0x0000022a30,1,3,46,2018-05-17 22:34:14.742412
m3-354,m3-358,0x0000022af9,1,3,46,2018-05-17 22:34:17.766271
m3-339,m3-354,0x0000022bbe,1,3,46,2018-05-17 22:34:21.284468
m3-354,m3-358,0x0000022fa3,1,3,46,2018-05-17 22:34:35.656103
m3-354,m3-358,0x000002306e,1,3,46,2018-05-17 22:34:38.697541
m3-339,m3-354,0x00000235d9,1,3,46,2018-05-17 22:35:00.132255
m3-339,m3-354,0x0000023b4a,1,3,46,2018-05-17 22:35:20.804869
m3-339,m3-354,0x0000024310,1,3,46,2018-05-17 22:35:50.970643
m3-339,m3-354,0x00000243d7,6,0,46,2018-05-17 22:35:53.292199
m3-339,m3-354,0x000002455f,1,3,46,2018-05-17 22:35:59.028521
m3-339,m3-354,0x000002488b,1,3,46,2018-05-17 22:36:11.180264
m3-339,m3-354,0x0000024a19,1,3,46,2018-05-17 22:36:17.136213
m3-339,m3-354,0x0000024ae0,6,0,46,2018-05-17 22:36:20.12237
m3-339,m3-354,0x0000024d25,1,3,46,2018-05-17 22:36:28.825884
m3-339,m3-354,0x0000024eb3,1,3,46,2018-05-17 22:36:34.805523
m3-339,m3-354,0x0000024f7a,1,3,46,2018-05-17 22:36:37.786835
m3-339,m3-354,0x0000025108,1,3,46,2018-05-17 22:36:43.751501
m3-339,m3-354,0x000002535d,6,0,46,2018-05-17 22:36:52.696691
m3-339,m3-354,0x00000254eb,1,3,46,2018-05-17 22:36:58.691592
m3-339,m3-354,0x00000255b2,1,3,46,2018-05-17 22:37:01.631769
m3-339,m3-354,0x0000025679,1,3,46,2018-05-17 22:37:04.62292
m3-339,m3-354,0x0000025742,1,3,46,2018-05-17 22:37:07.672031
m3-339,m3-354,0x0000025a6d,1,3,46,2018-05-17 22:37:19.809444
m3-354,m3-358,0x0000025b34,1,2,46,2018-05-17 22:37:22.768497
m3-339,m3-354,0x0000025cc2,1,3,46,2018-05-17 22:37:28.883276
m3-339,m3-354,0x0000026616,1,3,46,2018-05-17 22:38:04.543068
m3-339,m3-354,0x00000266e0,1,1,46,2018-05-17 22:38:07.812925
m3-354,m3-358,0x00000266e0,1,2,46,2018-05-17 22:38:08.207145
m3-354,m3-358,0x00000267a7,1,1,46,2018-05-17 22:38:10.537126
m3-339,m3-354,0x0000026c51,1,1,46,2018-05-17 22:38:28.438919
m3-354,m3-358,0x0000026d18,1,1,46,2018-05-17 22:38:31.426971
m3-298,m3-302,0x0000027d54,1,1,46,2018-05-17 22:39:33.692485
m3-302,m3-314,0x0000027e1b,1,1,46,2018-05-17 22:39:36.643778
m3-302,m3-314,0x0000027fa9,1,1,46,2018-05-17 22:39:42.608381
m3-298,m3-305,0x0000027fb4,6,0,46,2018-05-17 22:39:42.789761
m3-305,m3-310,0x000002807f,2,2,46,2018-05-17 22:39:45.827818
m3-314,m3-339,0x0000028083,1,1,46,2018-05-17 22:39:45.883057
m3-305,m3-310,0x0000028144,1,1,46,2018-05-17 22:39:48.769062
m3-310,m3-313,0x000002814f,2,2,46,2018-05-17 22:39:48.954034
m3-310,m3-313,0x0000028216,2,2,46,2018-05-17 22:39:52.186632
m3-313,m3-314,0x00000282de,2,2,46,2018-05-17 22:39:55.07569
m3-310,m3-313,0x00000282dc,1,1,46,2018-05-17 22:39:55.116802
m3-314,m3-339,0x000002839f,2,2,46,2018-05-17 22:39:57.803805
m3-313,m3-314,0x00000283a3,1,1,46,2018-05-17 22:39:57.88911
m3-314,m3-339,0x0000028466,2,2,46,2018-05-17 22:40:00.78581
m3-305,m3-310,0x000002877c,1,1,46,2018-05-17 22:40:12.631658
m3-313,m3-314,0x0000028786,1,1,46,2018-05-17 22:40:13.014573
m3-314,m3-339,0x000002884a,2,2,46,2018-05-17 22:40:15.940064
m3-314,m3-339,0x0000028910,6,0,46,2018-05-17 22:40:18.676025
m3-313,m3-314,0x00000289db,1,1,46,2018-05-17 22:40:21.856099
m3-310,m3-313,0x00000289db,1,2,46,2018-05-17 22:40:21.874331
m3-314,m3-339,0x0000028a9e,1,3,46,2018-05-17 22:40:24.749265
m3-313,m3-314,0x0000028aa2,1,2,46,2018-05-17 22:40:24.939273
m3-313,m3-314,0x0000028cf7,1,2,46,2018-05-17 22:40:33.696563
m3-314,m3-339,0x0000028dba,1,3,46,2018-05-17 22:40:36.569179
m3-314,m3-339,0x000002919d,1,3,46,2018-05-17 22:40:51.489646
m3-314,m3-339,0x000002932b,1,3,46,2018-05-17 22:40:57.433112
m3-314,m3-339,0x0000029bb8,1,3,46,2018-05-17 22:41:30.226618
m3-314,m3-339,0x0000029e0d,1,3,46,2018-05-17 22:41:39.179109
m3-314,m3-339,0x0000029ed4,1,3,46,2018-05-17 22:41:42.152551
m3-313,m3-335,0x0000029ed8,1,3,46,2018-05-17 22:41:42.25188
m3-335,m3-358,0x000002a04f,1,3,46,2018-05-17 22:41:47.840582
m3-314,m3-339,0x000002a062,1,2,46,2018-05-17 22:41:48.128334
m3-313,m3-335,0x000002a12d,1,3,46,2018-05-17 22:41:51.215284
m3-339,m3-354,0x000002a12d,1,2,46,2018-05-17 22:41:51.233587
m3-335,m3-358,0x000002a1dd,1,3,46,2018-05-17 22:41:53.80707
m3-313,m3-335,0x000002a1f4,1,3,46,2018-05-17 22:41:54.19974
m3-354,m3-358,0x000002a1f4,1,2,46,2018-05-17 22:41:54.210207
m3-335,m3-358,0x000002a36b,1,3,46,2018-05-17 22:41:59.785352
m3-313,m3-335,0x000002a382,1,3,46,2018-05-17 22:42:00.135461
m3-335,m3-358,0x000002a5c0,1,3,46,2018-05-17 22:42:08.754269
m3-354,m3-358,0x000002a5d7,1,2,46,2018-05-17 22:42:09.056204
m3-354,m3-358,0x000002a69e,1,1,46,2018-05-17 22:42:12.110074
m3-335,m3-358,0x000002a766,1,1,46,2018-05-17 22:42:15.044006
m3-313,m3-335,0x000002a82c,1,3,46,2018-05-17 22:42:18.090566
m3-329,m3-335,0x000002a9a5,1,2,46,2018-05-17 22:42:23.657293
m3-313,m3-335,0x000002a9ba,1,3,46,2018-05-17 22:42:23.997282
m3-335,m3-358,0x000002ab37,1,1,46,2018-05-17 22:42:29.659962
m3-354,m3-358,0x000002ab48,1,1,46,2018-05-17 22:42:29.935365
m3-329,m3-335,0x000002acc1,1,2,46,2018-05-17 22:42:35.582507
m3-313,m3-314,0x000002ae92,6,0,46,2018-05-17 22:42:42.550338
m3-329,m3-354,0x000002aea3,6,0,46,2018-05-17 22:42:42.804725
m3-314,m3-339,0x000002af23,2,2,46,2018-05-17 22:42:44.721072
m3-314,m3-339,0x000002afea,2,2,46,2018-05-17 22:42:47.74212
m3-339,m3-354,0x000002aff2,2,2,46,2018-05-17 22:42:47.819732
m3-335,m3-358,0x000002b0a8,1,3,46,2018-05-17 22:42:50.592023
m3-339,m3-354,0x000002b0b9,2,2,46,2018-05-17 22:42:50.842348
m3-335,m3-358,0x000002b16f,1,1,46,2018-05-17 22:42:53.533703
m3-313,m3-335,0x000002b3d5,1,3,46,2018-05-17 22:43:02.76975
m3-335,m3-358,0x000002b48b,1,1,46,2018-05-17 22:43:05.46072
m3-339,m3-354,0x000002b62a,2,2,46,2018-05-17 22:43:11.712576
m3-329,m3-354,0x000002b635,6,0,46,2018-05-17 22:43:11.841677
m3-313,m3-335,0x000002b87f,1,3,46,2018-05-17 22:43:20.653741
m3-314,m3-339,0x000002ba05,2,2,46,2018-05-17 22:43:26.508953
m3-314,m3-339,0x000002bacd,2,2,46,2018-05-17 22:43:29.506778
m3-339,m3-354,0x000002bad4,2,2,46,2018-05-17 22:43:29.568773
m3-314,m3-339,0x000002bb94,2,2,46,2018-05-17 22:43:32.437042
m3-354,m3-358,0x000002bb9b,2,2,46,2018-05-17 22:43:32.574244
m3-339,m3-354,0x000002bb9b,2,2,46,2018-05-17 22:43:32.678591
m3-335,m3-358,0x000002bd18,1,1,46,2018-05-17 22:43:38.244608
m3-354,m3-358,0x000002bd29,1,1,46,2018-05-17 22:43:38.531386
m3-329,m3-354,0x000002bdc7,6,0,46,2018-05-17 22:43:40.886839
m3-339,m3-354,0x000002bdf0,2,2,46,2018-05-17 22:43:41.507894
m3-313,m3-335,0x000002bf7e,1,3,46,2018-05-17 22:43:47.466196
m3-314,m3-339,0x000002c294,2,2,46,2018-05-17 22:43:59.341205
m3-339,m3-354,0x000002c29a,2,2,46,2018-05-17 22:43:59.433754
m3-354,m3-358,0x000002c362,2,2,46,2018-05-17 22:44:02.377011
m3-314,m3-339,0x000002c358,1,1,46,2018-05-17 22:44:02.413985
m3-339,m3-354,0x000002c362,2,2,46,2018-05-17 22:44:02.453271
m3-339,m3-354,0x000002c4ef,1,2,46,2018-05-17 22:44:08.437538
m3-329,m3-354,0x000002c559,6,0,46,2018-05-17 22:44:09.906774
m3-335,m3-358,0x000002c66c,1,1,46,2018-05-17 22:44:14.041082
m3-313,m3-335,0x000002ca60,1,3,46,2018-05-17 22:44:29.259843
m3-339,m3-354,0x000002ca60,1,2,46,2018-05-17 22:44:29.350177
m3-313,m3-335,0x000002cbee,1,3,46,2018-05-17 22:44:35.215276
m3-354,m3-358,0x000002ccb5,1,1,46,2018-05-17 22:44:38.159117
m3-329,m3-354,0x000002ccea,6,0,46,2018-05-17 22:44:38.942306
m3-354,m3-358,0x000002cd7d,2,2,46,2018-05-17 22:44:41.17335
m3-313,m3-335,0x000002cd7c,1,2,46,2018-05-17 22:44:41.312442
m3-335,m3-358,0x000002ce42,1,3,46,2018-05-17 22:44:44.111946
m3-354,m3-358,0x000002ce43,1,1,46,2018-05-17 22:44:44.145704
m3-313,m3-335,0x000002cf0a,1,2,46,2018-05-17 22:44:47.356369
m3-335,m3-358,0x000002cfd0,1,2,46,2018-05-17 22:44:50.048744
m3-313,m3-335,0x000002d15f,6,0,46,2018-05-17 22:44:56.333917
m3-313,m3-335,0x000002d226,6,0,46,2018-05-17 22:44:59.157625
m3-313,m3-335,0x000002db7a,6,0,46,2018-05-17 22:45:35.052529
m3-313,m3-335,0x000002dc41,1,3,46,2018-05-17 22:45:37.869829
m3-313,m3-335,0x000002e1b2,1,3,46,2018-05-17 22:45:58.677832
m3-313,m3-335,0x000002e978,1,3,46,2018-05-17 22:46:28.48806
m3-313,m3-335,0x000002ea3f,1,3,46,2018-05-17 22:46:31.468893
m3-335,m3-358,0x000002eaf5,1,1,46,2018-05-17 22:46:34.246406
m3-313,m3-335,0x000002ebcd,1,3,46,2018-05-17 22:46:37.445066
m3-335,m3-358,0x000002ec83,6,0,46,2018-05-17 22:46:40.133054
m3-335,m3-358,0x000002ed4a,6,0,46,2018-05-17 22:46:43.154704
m3-335,m3-358,0x000002ee11,6,0,46,2018-05-17 22:46:46.11594
m3-313,m3-335,0x000002ee22,1,3,46,2018-05-17 22:46:46.370064
m3-335,m3-358,0x000002eed2,1,3,46,2018-05-17 22:46:49.002732
m3-335,m3-358,0x000002f127,1,3,46,2018-05-17 22:46:57.967666
m3-335,m3-358,0x000002f37c,1,3,46,2018-05-17 22:47:06.89127
m3-335,m3-358,0x000002f443,1,3,46,2018-05-17 22:47:09.878169
m3-335,m3-358,0x000002f9b4,1,3,46,2018-05-17 22:47:30.764385
m3-313,m3-335,0x000002f9cb,1,3,46,2018-05-17 22:47:31.112146
m3-335,m3-358,0x000002fb42,1,3,46,2018-05-17 22:47:36.708362
m3-335,m3-358,0x000002fc09,6,0,46,2018-05-17 22:47:39.697533
m3-313,m3-335,0x000002fdae,1,3,46,2018-05-17 22:47:46.019504
m3-335,m3-358,0x000002fe5e,1,3,46,2018-05-17 22:47:48.638635
m3-335,m3-358,0x000002ff25,6,0,46,2018-05-17 22:47:51.628221
m3-335,m3-358,0x000002ffec,6,0,46,2018-05-17 22:47:54.610226
m3-313,m3-335,0x00000300ca,1,3,46,2018-05-17 22:47:57.940952
m3-335,m3-358,0x0000030308,6,0,46,2018-05-17 22:48:06.521379
m3-313,m3-335,0x00000303e6,1,3,46,2018-05-17 22:48:09.869103
m3-335,m3-358,0x0000030496,1,3,46,2018-05-17 22:48:12.494729
m3-335,m3-358,0x000003055d,1,3,46,2018-05-17 22:48:15.485698
m3-335,m3-358,0x00000306eb,1,3,46,2018-05-17 22:48:21.474922
m3-313,m3-335,0x0000030702,1,3,46,2018-05-17 22:48:21.873319
m3-335,m3-358,0x0000030940,1,3,46,2018-05-17 22:48:30.407613
m3-313,m3-335,0x0000030c73,1,3,46,2018-05-17 22:48:42.658335
m3-313,m3-335,0x0000030e01,1,1,46,2018-05-17 22:48:48.642469
m3-313,m3-335,0x0000031439,1,1,46,2018-05-17 22:49:12.555262
m3-313,m3-334,0x0000031500,1,3,46,2018-05-17 22:49:15.492506
m3-334,m3-347,0x0000031677,1,3,46,2018-05-17 22:49:21.092445
m3-313,m3-334,0x000003168e,1,3,46,2018-05-17 22:49:21.484449
m3-334,m3-347,0x000003173e,1,3,46,2018-05-17 22:49:24.061359
m3-347,m3-358,0x0000031813,1,2,46,2018-05-17 22:49:27.245663
m3-347,m3-358,0x00000318da,1,1,46,2018-05-17 22:49:30.256734
m3-329,m3-334,0x0000031993,1,2,46,2018-05-17 22:49:32.985597
m3-334,m3-347,0x00000319a0,1,1,46,2018-05-17 22:49:33.209605
m3-313,m3-335,0x00000319b7,6,0,46,2018-05-17 22:49:33.548137
m3-347,m3-358,0x0000031a68,1,1,46,2018-05-17 22:49:36.191274
m3-334,m3-347,0x0000031d83,1,1,46,2018-05-17 22:49:48.09495
m3-347,m3-358,0x0000031f12,1,1,46,2018-05-17 22:49:54.081963
m3-313,m3-334,0x0000031f1b,1,3,46,2018-05-17 22:49:54.242983
m3-329,m3-335,0x000003202d,6,0,46,2018-05-17 22:49:58.353151
m3-329,m3-334,0x00000322e7,1,2,46,2018-05-17 22:50:08.804198
m3-335,m3-358,0x00000322e7,1,3,46,2018-05-17 22:50:08.819989
m3-335,m3-358,0x0000032475,1,3,46,2018-05-17 22:50:14.741551
m3-334,m3-347,0x0000032482,1,2,46,2018-05-17 22:50:14.935568
m3-329,m3-335,0x00000327bf,6,0,46,2018-05-17 22:50:27.355321
m3-313,m3-334,0x000003286f,1,3,46,2018-05-17 22:50:30.031931
m3-347,m3-358,0x00000329f4,1,3,46,2018-05-17 22:50:35.860211
m3-334,m3-347,0x00000329fc,1,3,46,2018-05-17 22:50:35.966892
m3-313,m3-334,0x00000329fd,1,3,46,2018-05-17 22:50:36.220486
m3-335,m3-358,0x0000032aad,1,3,46,2018-05-17 22:50:38.613841
m3-334,m3-347,0x0000032d18,1,3,46,2018-05-17 22:50:47.894549
m3-347,m3-358,0x0000032de0,1,3,46,2018-05-17 22:50:51.110443
m3-329,m3-335,0x0000032f51,6,0,46,2018-05-17 22:50:56.420631
m3-335,m3-358,0x0000033021,2,2,46,2018-05-17 22:50:59.495737
m3-313,m3-335,0x00000330ad,6,0,46,2018-05-17 22:51:01.604601
m3-335,m3-358,0x00000330e5,1,1,46,2018-05-17 22:51:02.441626
m3-335,m3-358,0x0000033273,1,1,46,2018-05-17 22:51:08.419985
m3-313,m3-334,0x000003328a,1,3,46,2018-05-17 22:51:09.021906
m3-347,m3-358,0x000003328a,1,3,46,2018-05-17 22:51:09.337085
m3-313,m3-334,0x0000033351,1,3,46,2018-05-17 22:51:11.754279
m3-335,m3-358,0x0000033401,1,1,46,2018-05-17 22:51:14.394124
m3-335,m3-358,0x00000334c8,6,0,46,2018-05-17 22:51:17.358659
m3-335,m3-358,0x00000337e4,1,1,46,2018-05-17 22:51:29.288722
m3-313,m3-335,0x0000033854,6,0,46,2018-05-17 22:51:31.012633
m3-335,m3-358,0x0000033972,6,0,46,2018-05-17 22:51:35.286751
m3-313,m3-334,0x0000033989,1,3,46,2018-05-17 22:51:35.812111
m3-335,m3-358,0x0000033b00,6,0,46,2018-05-17 22:51:41.198561
m3-335,m3-358,0x0000033d55,1,1,46,2018-05-17 22:51:50.168573
m3-335,m3-358,0x0000033e1c,6,0,46,2018-05-17 22:51:53.131304
m3-335,m3-358,0x0000033ee3,1,1,46,2018-05-17 22:51:56.136294
m3-313,m3-335,0x0000033ffb,6,0,46,2018-05-17 22:52:00.317868
m3-313,m3-334,0x00000343a4,1,3,46,2018-05-17 22:52:14.459263
m3-334,m3-347,0x000003446a,1,2,46,2018-05-17 22:52:17.566246
m3-313,m3-334,0x000003446b,1,2,46,2018-05-17 22:52:17.826179
m3-335,m3-358,0x000003451b,1,1,46,2018-05-17 22:52:19.985526
m3-347,m3-358,0x0000034532,1,2,46,2018-05-17 22:52:20.346493
m3-335,m3-358,0x0000034770,1,1,46,2018-05-17 22:52:28.921053
m3-313,m3-335,0x00000347a2,6,0,46,2018-05-17 22:52:29.687876
m3-313,m3-334,0x000003484e,1,2,46,2018-05-17 22:52:32.262388
m3-334,m3-347,0x0000034914,1,2,46,2018-05-17 22:52:35.311445
m3-313,m3-334,0x0000034915,1,2,46,2018-05-17 22:52:35.601608
m3-334,m3-347,0x0000034aa2,1,2,46,2018-05-17 22:52:41.17749
m3-313,m3-335,0x0000034f4a,6,0,46,2018-05-17 22:52:59.035553
m3-334,m3-347,0x00000350da,1,2,46,2018-05-17 22:53:05.048001
m3-347,m3-358,0x00000351a2,1,2,46,2018-05-17 22:53:08.045217
m3-313,m3-334,0x0000035269,1,2,46,2018-05-17 22:53:11.027732
m3-313,m3-334,0x0000035330,6,0,46,2018-05-17 22:53:14.245965
m3-313,m3-334,0x00000354be,1,3,46,2018-05-17 22:53:19.969622
m3-313,m3-335,0x00000356f1,6,0,46,2018-05-17 22:53:28.401387
m3-313,m3-334,0x00000357da,1,3,46,2018-05-17 22:53:31.906678
m3-313,m3-334,0x0000035a2f,1,3,46,2018-05-17 22:53:40.846736
m3-313,m3-334,0x0000035c84,1,3,46,2018-05-17 22:53:49.80363
m3-313,m3-335,0x0000035e98,6,0,46,2018-05-17 22:53:57.741407
m3-313,m3-334,0x0000035fa0,1,3,46,2018-05-17 22:54:01.730145
m3-313,m3-334,0x000003612e,1,3,46,2018-05-17 22:54:07.666218
m3-313,m3-334,0x0000036383,1,3,46,2018-05-17 22:54:16.652799
m3-313,m3-334,0x000003644a,1,1,46,2018-05-17 22:54:19.616585
m3-313,m3-335,0x000003663f,6,0,46,2018-05-17 22:54:27.097645
m3-313,m3-346,0x0000037f7f,1,3,46,2018-05-17 22:56:03.979676
m3-313,m3-346,0x0000038046,1,3,46,2018-05-17 22:56:06.950243
m3-313,m3-346,0x000003829b,1,3,46,2018-05-17 22:56:15.898511
m3-313,m3-346,0x0000038429,1,3,46,2018-05-17 22:56:21.861155
m3-313,m3-346,0x000003867e,1,3,46,2018-05-17 22:56:30.80345
m3-313,m3-346,0x0000038a61,1,3,46,2018-05-17 22:56:45.732458
m3-313,m3-346,0x0000038b28,1,3,46,2018-05-17 22:56:48.733977
m3-313,m3-334,0x0000038c83,6,0,46,2018-05-17 22:56:53.880872
m3-310,m3-314,0x000003960a,1,3,46,2018-05-17 22:57:30.431828
m3-314,m3-339,0x000003978f,1,3,46,2018-05-17 22:57:36.279046
m3-309,m3-314,0x0000039850,1,2,46,2018-05-17 22:57:39.176235
m3-310,m3-314,0x000003985f,1,3,46,2018-05-17 22:57:39.370319
m3-339,m3-354,0x0000039926,1,3,46,2018-05-17 22:57:42.433313
m3-339,m3-354,0x00000399ed,1,1,46,2018-05-17 22:57:45.345167
m3-309,m3-313,0x0000039a5c,6,0,46,2018-05-17 22:57:47.063421
m3-310,m3-313,0x0000039b48,6,0,46,2018-05-17 22:57:50.532246
m3-309,m3-314,0x0000039b6c,1,2,46,2018-05-17 22:57:51.068533
m3-354,m3-358,0x0000039b7b,1,3,46,2018-05-17 22:57:51.338106
m3-354,m3-358,0x0000039d09,1,1,46,2018-05-17 22:57:57.284639
m3-314,m3-339,0x0000039dc7,1,2,46,2018-05-17 22:58:00.107055
m3-339,m3-354,0x0000039e97,1,2,46,2018-05-17 22:58:03.257571
m3-310,m3-314,0x0000039f5e,1,3,46,2018-05-17 22:58:06.214519
m3-314,m3-339,0x000003a0e3,1,3,46,2018-05-17 22:58:12.031379
m3-309,m3-313,0x000003a1d1,6,0,46,2018-05-17 22:58:15.602545
m3-339,m3-354,0x000003a27a,1,2,46,2018-05-17 22:58:18.447186
m3-310,m3-313,0x000003a2be,6,0,46,2018-05-17 22:58:19.175693
m3-354,m3-358,0x000003a341,1,2,46,2018-05-17 22:58:21.16223
m3-334,m3-347,0x000003a402,2,2,46,2018-05-17 22:58:24.002468
m3-314,m3-339,0x000003a654,1,3,46,2018-05-17 22:58:32.900157
m3-334,m3-347,0x000003a71e,2,2,46,2018-05-17 22:58:35.960001
m3-347,m3-358,0x000003a725,2,2,46,2018-05-17 22:58:36.059798
m3-339,m3-354,0x000003a724,1,3,46,2018-05-17 22:58:36.060948
m3-347,m3-358,0x000003a7ec,2,2,46,2018-05-17 22:58:39.003442
m3-309,m3-313,0x000003a945,6,0,46,2018-05-17 22:58:44.204044
m3-310,m3-313,0x000003aa34,6,0,46,2018-05-17 22:58:47.767482
m3-334,m3-347,0x000003abc8,2,2,46,2018-05-17 22:58:53.947743
m3-339,m3-354,0x000003abce,1,3,46,2018-05-17 22:58:54.158311
m3-334,m3-347,0x000003ac90,2,2,46,2018-05-17 22:58:56.861038
m3-347,m3-358,0x000003aeeb,2,2,46,2018-05-17 22:59:05.834398
m3-347,m3-358,0x000003afb2,2,2,46,2018-05-17 22:59:08.836418
m3-339,m3-354,0x000003b777,1,3,46,2018-05-17 22:59:38.663935
m3-354,m3-358,0x000003bb5a,1,3,46,2018-05-17 22:59:53.563702
m3-313,m3-326,0x000003c497,1,1,46,2018-05-17 23:00:28.980432
m3-313,m3-326,0x000003c6ec,1,1,46,2018-05-17 23:00:37.933999
m3-326,m3-314,0x000003c7b3,1,1,46,2018-05-17 23:00:41.450849
m3-314,m3-339,0x000003c888,1,1,46,2018-05-17 23:00:45.53345
m3-314,m3-339,0x000003d1dc,1,1,46,2018-05-17 23:01:19.885368
m3-314,m3-339,0x000003d74d,1,1,46,2018-05-17 23:01:41.111276
m3-314,m3-339,0x000003df13,1,1,46,2018-05-17 23:02:10.58886
m3-339,m3-354,0x000003e0aa,1,1,46,2018-05-17 23:02:16.691968
m3-339,m3-354,0x000003e171,1,1,46,2018-05-17 23:02:19.677826
m3-354,m3-358,0x000003e238,1,1,46,2018-05-17 23:02:22.735187
m3-354,m3-358,0x000003e2ff,1,1,46,2018-05-17 23:02:25.67286
m3-313,m3-346,0x000003e792,1,1,46,2018-05-17 23:02:43.184141
m3-313,m3-326,0x000003f001,6,0,46,2018-05-17 23:03:15.511306
m3-313,m3-335,0x000003f71e,1,1,46,2018-05-17 23:03:42.797799
m3-313,m3-346,0x000003f7a9,6,0,46,2018-05-17 23:03:44.881864
m3-335,m3-358,0x000003f7e5,1,1,46,2018-05-17 23:03:45.78188
m3-313,m3-346,0x000003ff50,6,0,46,2018-05-17 23:04:14.230534
m3-302,m3-313,0x0000052d55,1,2,46,2018-05-17 23:23:32.74638
m3-313,m3-335,0x0000053063,1,2,46,2018-05-17 23:23:44.449663
m3-335,m3-358,0x000005312a,1,2,46,2018-05-17 23:23:47.432841
m3-302,m3-314,0x0000053190,6,0,46,2018-05-17 23:23:49.004008
m3-314,m3-339,0x00000532c2,2,2,46,2018-05-17 23:23:53.539185
m3-314,m3-339,0x0000053450,1,1,46,2018-05-17 23:23:59.491444
m3-339,m3-354,0x000005345d,2,2,46,2018-05-17 23:23:59.74579
m3-339,m3-354,0x0000053524,1,2,46,2018-05-17 23:24:02.702855
m3-354,m3-358,0x0000053525,2,2,46,2018-05-17 23:24:02.738695
m3-354,m3-358,0x00000535ec,2,2,46,2018-05-17 23:24:05.711012
m3-354,m3-358,0x00000536b2,6,0,46,2018-05-17 23:24:09.043332
m3-354,m3-358,0x0000053779,1,3,46,2018-05-17 23:24:11.698528
m3-339,m3-354,0x0000053840,1,2,46,2018-05-17 23:24:14.621222
m3-335,m3-338,0x00000539b7,1,3,46,2018-05-17 23:24:20.331349
m3-335,m3-358,0x0000053a77,6,0,46,2018-05-17 23:24:23.217197
m3-338,m3-346,0x0000053a7e,1,3,46,2018-05-17 23:24:23.224579
m3-354,m3-358,0x0000053a95,1,3,46,2018-05-17 23:24:23.574265
m3-335,m3-338,0x0000053b45,1,1,46,2018-05-17 23:24:26.194511
m3-346,m3-358,0x0000053b59,1,3,46,2018-05-17 23:24:26.522676
m3-338,m3-346,0x0000053c17,1,1,46,2018-05-17 23:24:29.32901
m3-346,m3-358,0x0000053ce7,1,3,46,2018-05-17 23:24:32.522632
m3-354,m3-358,0x0000053db1,1,3,46,2018-05-17 23:24:35.507183
m3-346,m3-358,0x0000053dae,1,1,46,2018-05-17 23:24:35.523454
m3-354,m3-358,0x0000053e78,1,3,46,2018-05-17 23:24:38.467781
m3-354,m3-358,0x0000054006,1,3,46,2018-05-17 23:24:44.445865
m3-354,m3-358,0x00000540cd,1,3,46,2018-05-17 23:24:47.485543
m3-346,m3-358,0x00000540ca,1,1,46,2018-05-17 23:24:47.540212
m3-338,m3-346,0x0000054188,1,1,46,2018-05-17 23:24:50.218023
m3-335,m3-358,0x00000541ff,6,0,46,2018-05-17 23:24:51.989023
m3-346,m3-358,0x00000543e6,1,1,46,2018-05-17 23:24:59.417616
m3-338,m3-346,0x0000054632,1,1,46,2018-05-17 23:25:08.114037
m3-338,m3-346,0x00000546f9,1,1,46,2018-05-17 23:25:11.076027
m3-346,m3-358,0x0000054702,1,1,46,2018-05-17 23:25:11.277101
m3-338,m3-346,0x00000547c0,1,1,46,2018-05-17 23:25:14.059753
m3-346,m3-358,0x0000054890,1,1,46,2018-05-17 23:25:17.279998
m3-354,m3-358,0x000005495a,1,3,46,2018-05-17 23:25:20.226434
m3-335,m3-358,0x0000054987,6,0,46,2018-05-17 23:25:20.868203
m3-354,m3-358,0x0000055059,1,3,46,2018-05-17 23:25:47.086153
m3-354,m3-358,0x0000055375,1,3,46,2018-05-17 23:25:59.012075
m3-354,m3-358,0x000005543c,1,3,46,2018-05-17 23:26:01.973963
m3-354,m3-358,0x00000555ca,1,2,46,2018-05-17 23:26:07.92343
