node,new_parent,asn,experiment_id,previous_rank,new_rank,time
m3-309,m3-310,0x000000326f,43,65535,2942,2018-05-17 13:55:33.543422
m3-305,m3-299,0x00000032b9,43,65535,3724,2018-05-17 13:55:34.612755
m3-298,m3-299,0x00000032b9,43,65535,3724,2018-05-17 13:55:34.626232
m3-330,m3-351,0x0000003356,43,65535,1858,2018-05-17 13:55:37.090604
m3-330,m3-334,0x0000003356,43,65535,1990,2018-05-17 13:55:37.17255
m3-330,m3-343,0x0000003afd,43,65535,2436,2018-05-17 13:56:06.344283
m3-330,m3-338,0x0000003afd,43,65535,3146,2018-05-17 13:56:06.436443
m3-330,m3-310,0x0000003afd,43,65535,3146,2018-05-17 13:56:06.536285
m3-301,m3-299,0x0000003f74,43,65535,3724,2018-05-17 13:56:23.456131
m3-314,m3-346,0x0000004865,43,2556,1654,2018-05-17 13:56:57.805036
m3-330,m3-309,0x0000004cdd,43,65535,3520,2018-05-17 13:57:14.914554
m3-317,m3-314,0x00000050f2,43,3083,2232,2018-05-17 13:57:30.597243
m3-325,m3-346,0x00000054d5,43,2822,1654,2018-05-17 13:57:45.594053
m3-334,m3-346,0x0000005695,43,12288,1536,2018-05-17 13:57:52.230107
m3-326,m3-346,0x00000056e0,43,2422,1536,2018-05-17 13:57:53.343962
m3-335,m3-346,0x00000063fe,43,1901,1090,2018-05-17 13:58:43.669881
m3-317,m3-322,0x00000067bd,43,65535,2151,2018-05-17 13:58:57.993975
m3-330,m3-346,0x0000006a35,43,6270,1536,2018-05-17 13:59:07.472186
m3-317,m3-326,0x0000006f4d,43,65535,2114,2018-05-17 13:59:26.999831
m3-325,m3-329,0x0000006f4c,43,65535,2589,2018-05-17 13:59:27.002358
m3-317,m3-321,0x0000006f4d,43,65535,2566,2018-05-17 13:59:27.072695
m3-317,m3-309,0x0000006f4d,43,65535,3520,2018-05-17 13:59:27.14233
m3-317,m3-305,0x0000006f4d,43,65535,4302,2018-05-17 13:59:27.220747
m3-339,m3-358,0x0000007594,43,1792,1280,2018-05-17 13:59:51.11763
m3-314,m3-342,0x00000077f8,43,65535,1900,2018-05-17 14:00:00.332113
m3-314,m3-343,0x00000077f9,43,65535,1984,2018-05-17 14:00:00.537337
m3-317,m3-330,0x0000007d40,43,65535,2114,2018-05-17 14:00:20.500517
m3-314,m3-310,0x000000873f,43,65535,2464,2018-05-17 14:00:58.820754
m3-326,m3-330,0x000002f0ab,43,1962,1442,2018-05-17 14:40:27.248427
m3-326,m3-351,0x000004704a,43,2221,1536,2018-05-17 15:04:58.782798
m3-317,m3-335,0x0000047d1d,43,2413,1792,2018-05-17 15:05:47.973299
m3-326,m3-330,0x0000049608,43,65535,1625,2018-05-17 15:07:23.433897
m3-305,m3-318,0x0000054133,43,2846,2142,2018-05-17 15:18:20.127275
m3-298,m3-318,0x000005476a,43,2792,2102,2018-05-17 15:18:43.905774
m3-298,m3-299,0x000005538a,43,65535,2268,2018-05-17 15:19:30.444699
m3-305,m3-310,0x000005607d,43,4598,2178,2018-05-17 15:20:20.034731
m3-346,m3-351,0x0000059287,43,3584,1090,2018-05-17 15:23:32.506177
m3-347,m3-351,0x00000595bc,43,3584,1090,2018-05-17 15:23:44.254113
m3-347,m3-358,0x00000006b5,44,65535,834,2018-05-17 15:46:56.56937
m3-351,m3-358,0x0000000b14,44,65535,834,2018-05-17 15:47:13.350836
m3-346,m3-358,0x0000000b14,44,65535,834,2018-05-17 15:47:13.354705
m3-334,m3-351,0x0000000b5f,44,65535,1412,2018-05-17 15:47:14.455196
m3-338,m3-346,0x0000000d06,44,65535,1412,2018-05-17 15:47:20.790969
m3-330,m3-346,0x0000000db4,44,65535,1412,2018-05-17 15:47:23.408572
m3-329,m3-346,0x0000000f74,44,65535,1412,2018-05-17 15:47:30.118252
m3-322,m3-329,0x0000001197,44,65535,1990,2018-05-17 15:47:38.308028
m3-314,m3-338,0x000000136f,44,65535,1990,2018-05-17 15:47:45.409894
m3-342,m3-338,0x000000136f,44,65535,1990,2018-05-17 15:47:45.409998
m3-339,m3-338,0x000000136f,44,65535,1990,2018-05-17 15:47:45.420623
m3-325,m3-330,0x0000001516,44,65535,1990,2018-05-17 15:47:51.71938
m3-354,m3-338,0x00000016a4,44,65535,1990,2018-05-17 15:47:57.694301
m3-343,m3-338,0x00000016a4,44,65535,1990,2018-05-17 15:47:57.69802
m3-335,m3-338,0x000000173a,44,65535,1990,2018-05-17 15:47:59.969484
m3-350,m3-343,0x000000173a,44,65535,2568,2018-05-17 15:47:59.993017
m3-309,m3-322,0x0000001b80,44,65535,2568,2018-05-17 15:48:16.381065
m3-326,m3-322,0x0000001b80,44,65535,2568,2018-05-17 15:48:16.382776
m3-329,m3-338,0x0000001b81,44,2516,1990,2018-05-17 15:48:16.485242
m3-305,m3-309,0x0000001cdc,44,65535,3146,2018-05-17 15:48:21.565572
m3-302,m3-309,0x0000001cdc,44,65535,3146,2018-05-17 15:48:21.577608
m3-318,m3-339,0x0000001d72,44,65535,2568,2018-05-17 15:48:23.831868
m3-355,m3-350,0x0000001f00,44,65535,3146,2018-05-17 15:48:29.815156
m3-317,m3-335,0x0000001f7c,44,65535,2568,2018-05-17 15:48:31.605202
m3-306,m3-318,0x0000001f95,44,65535,3146,2018-05-17 15:48:31.974801
m3-298,m3-309,0x0000002809,44,65535,3146,2018-05-17 15:49:04.410367
m3-314,m3-330,0x0000002b9c,44,65535,1990,2018-05-17 15:49:18.175707
m3-299,m3-317,0x0000002c81,44,65535,3146,2018-05-17 15:49:21.562459
m3-321,m3-317,0x000000301a,44,65535,3146,2018-05-17 15:49:35.388978
m3-314,m3-338,0x0000003340,44,65535,1901,2018-05-17 15:49:47.44893
m3-313,m3-335,0x00000033cb,44,65535,2568,2018-05-17 15:49:49.556968
m3-310,m3-322,0x0000003763,44,65535,2824,2018-05-17 15:50:03.322767
m3-350,m3-351,0x00000038bf,44,1746,1090,2018-05-17 15:50:08.605072
m3-330,m3-334,0x0000003afd,44,65535,1464,2018-05-17 15:50:17.200627
m3-301,m3-310,0x000000406d,44,65535,3402,2018-05-17 15:50:37.995568
m3-354,m3-358,0x0000004100,44,65535,834,2018-05-17 15:50:40.388282
m3-299,m3-314,0x0000004357,44,4360,2925,2018-05-17 15:50:49.300662
m3-355,m3-358,0x00000047cf,44,1346,834,2018-05-17 15:51:06.404223
m3-313,m3-346,0x0000004913,44,5318,1536,2018-05-17 15:51:11.133898
m3-354,m3-347,0x0000004fe4,44,65535,1144,2018-05-17 15:51:37.43802
m3-354,m3-350,0x0000004fe4,44,65535,1668,2018-05-17 15:51:37.510291
m3-354,m3-342,0x0000004fe4,44,65535,2129,2018-05-17 15:51:37.598092
m3-354,m3-322,0x0000004fe5,44,65535,2568,2018-05-17 15:51:37.686901
m3-354,m3-334,0x00000051b8,44,65535,1625,2018-05-17 15:51:44.296137
m3-313,m3-338,0x00000051f4,44,65535,1945,2018-05-17 15:51:45.387584
m3-321,m3-338,0x000000556b,44,3336,1945,2018-05-17 15:51:58.595399
m3-299,m3-310,0x00000056e6,44,65535,2903,2018-05-17 15:52:04.164699
m3-310,m3-330,0x0000005c9b,44,3171,2422,2018-05-17 15:52:26.220864
m3-354,m3-358,0x000000604d,44,4445,834,2018-05-17 15:52:40.226523
m3-314,m3-334,0x00000068b7,44,65535,4445,2018-05-17 15:53:12.633576
