node,destination,asn,iana_6top_cmd,requested_cell,time
m3-232,m3-216,0x00000b5d93,1,1,2018-02-20 13:22:08.469505
m3-260,m3-236,0x00000b5e48,1,2,2018-02-20 13:22:11.182722
m3-248,m3-232,0x00000b5f0f,1,3,2018-02-20 13:22:14.17115
m3-264,m3-245,0x00000b5f0f,1,2,2018-02-20 13:22:14.179431
m3-216,m3-209,0x00000b5fd6,6,0,2018-02-20 13:22:17.169307
m3-232,m3-216,0x00000b5fe8,6,0,2018-02-20 13:22:17.417195
m3-249,m3-232,0x00000b609d,1,1,2018-02-20 13:22:20.151775
m3-216,m3-209,0x00000b609d,6,0,2018-02-20 13:22:20.175645
m3-212,m3-209,0x00000b60b3,1,3,2018-02-20 13:22:20.461557
m3-225,m3-212,0x00000b60b4,2,2,2018-02-20 13:22:20.498518
m3-260,m3-236,0x00000b6164,1,2,2018-02-20 13:22:23.11765
m3-264,m3-245,0x00000b6164,1,2,2018-02-20 13:22:23.120502
m3-212,m3-209,0x00000b617a,1,3,2018-02-20 13:22:23.447077
m3-228,m3-212,0x00000b622b,1,3,2018-02-20 13:22:26.102288
m3-249,m3-232,0x00000b622b,1,1,2018-02-20 13:22:26.105963
m3-212,m3-209,0x00000b6241,1,3,2018-02-20 13:22:26.420149
m3-232,m3-217,0x00000b6304,1,3,2018-02-20 13:22:29.343899
m3-264,m3-245,0x00000b63b9,1,2,2018-02-20 13:22:32.082266
m3-249,m3-232,0x00000b63b9,1,1,2018-02-20 13:22:32.084397
m3-216,m3-209,0x00000b63b9,6,0,2018-02-20 13:22:32.092491
m3-232,m3-217,0x00000b6492,1,3,2018-02-20 13:22:35.30776
m3-212,m3-209,0x00000b6496,1,3,2018-02-20 13:22:35.366232
m3-264,m3-245,0x00000b6547,1,2,2018-02-20 13:22:38.020287
m3-240,m3-253,0x00000b6547,1,1,2018-02-20 13:22:38.02952
m3-225,m3-212,0x00000b655e,2,2,2018-02-20 13:22:38.391441
m3-249,m3-232,0x00000b660e,1,1,2018-02-20 13:22:41.010231
m3-232,m3-217,0x00000b6620,1,3,2018-02-20 13:22:41.271026
m3-212,m3-209,0x00000b6624,1,3,2018-02-20 13:22:41.32959
m3-240,m3-253,0x00000b66d5,1,1,2018-02-20 13:22:43.997093
m3-248,m3-228,0x00000b66d9,6,0,2018-02-20 13:22:44.085758
m3-265,m3-256,0x00000b679c,1,1,2018-02-20 13:22:46.987677
m3-212,m3-209,0x00000b67b2,1,3,2018-02-20 13:22:47.295358
m3-265,m3-256,0x00000b6863,6,0,2018-02-20 13:22:49.963031
m3-212,m3-209,0x00000b6879,6,0,2018-02-20 13:22:50.279025
m3-265,m3-256,0x00000b692a,1,1,2018-02-20 13:22:52.933856
m3-225,m3-212,0x00000b6941,2,2,2018-02-20 13:22:53.294494
m3-265,m3-256,0x00000b69f1,1,1,2018-02-20 13:22:55.912808
m3-232,m3-216,0x00000b69ff,6,0,2018-02-20 13:22:56.118381
m3-212,m3-209,0x00000b6a07,6,0,2018-02-20 13:22:56.24409
m3-225,m3-212,0x00000b6a09,2,2,2018-02-20 13:22:56.281187
m3-212,m3-209,0x00000b6ace,6,0,2018-02-20 13:22:59.223314
m3-265,m3-256,0x00000b6b7f,1,1,2018-02-20 13:23:01.883306
m3-260,m3-236,0x00000b6b7f,1,2,2018-02-20 13:23:01.885322
m3-225,m3-212,0x00000b6b97,2,2,2018-02-20 13:23:02.269641
m3-232,m3-217,0x00000b6c58,1,3,2018-02-20 13:23:05.123917
m3-265,m3-256,0x00000b6d0d,6,0,2018-02-20 13:23:07.860595
m3-216,m3-209,0x00000b6d0d,6,0,2018-02-20 13:23:07.871196
m3-260,m3-232,0x00000b6d0d,1,2,2018-02-20 13:23:07.87216
m3-232,m3-217,0x00000b6d1f,1,3,2018-02-20 13:23:08.106917
m3-212,m3-209,0x00000b6d23,1,3,2018-02-20 13:23:08.16472
m3-212,m3-209,0x00000b6dea,1,3,2018-02-20 13:23:11.143377
m3-216,m3-209,0x00000b6e9b,1,2,2018-02-20 13:23:13.834279
m3-212,m3-209,0x00000b6eb1,1,3,2018-02-20 13:23:14.12852
m3-265,m3-256,0x00000b6f62,6,0,2018-02-20 13:23:16.824959
m3-216,m3-209,0x00000b6f62,1,2,2018-02-20 13:23:16.825796
m3-261,m3-232,0x00000b6f62,1,1,2018-02-20 13:23:16.846559
m3-240,m3-253,0x00000b6f62,1,1,2018-02-20 13:23:16.847096
m3-261,m3-232,0x00000b70f0,1,1,2018-02-20 13:23:22.755003
m3-265,m3-256,0x00000b70f0,1,1,2018-02-20 13:23:22.767839
m3-228,m3-212,0x00000b71b7,1,1,2018-02-20 13:23:25.736828
m3-261,m3-232,0x00000b71b7,1,1,2018-02-20 13:23:25.738861
m3-265,m3-256,0x00000b727e,1,1,2018-02-20 13:23:28.724656
m3-212,m3-209,0x00000b7294,1,3,2018-02-20 13:23:29.034349
m3-265,m3-264,0x00000b731b,6,0,2018-02-20 13:23:31.093819
m3-241,m3-212,0x00000b7345,1,1,2018-02-20 13:23:31.707141
m3-260,m3-232,0x00000b7345,1,2,2018-02-20 13:23:31.726297
m3-248,m3-236,0x00000b7353,1,3,2018-02-20 13:23:31.899878
m3-261,m3-232,0x00000b740c,1,1,2018-02-20 13:23:34.681885
m3-216,m3-209,0x00000b740c,1,2,2018-02-20 13:23:34.684431
m3-260,m3-228,0x00000b744c,6,0,2018-02-20 13:23:35.638067
m3-241,m3-212,0x00000b74d3,1,1,2018-02-20 13:23:37.675985
m3-236,m3-225,0x00000b74d3,1,2,2018-02-20 13:23:37.677541
m3-256,m3-224,0x00000b759a,1,2,2018-02-20 13:23:40.648194
m3-212,m3-209,0x00000b75b0,1,3,2018-02-20 13:23:40.960952
m3-248,m3-232,0x00000b762c,6,0,2018-02-20 13:23:42.862675
m3-261,m3-260,0x00000b762d,6,0,2018-02-20 13:23:42.882005
m3-260,m3-232,0x00000b7661,1,1,2018-02-20 13:23:43.658825
m3-261,m3-232,0x00000b7661,1,1,2018-02-20 13:23:43.661227
m3-241,m3-212,0x00000b7728,1,1,2018-02-20 13:23:46.610072
m3-228,m3-212,0x00000b7728,1,1,2018-02-20 13:23:46.620184
m3-261,m3-232,0x00000b77ef,1,1,2018-02-20 13:23:49.595423
m3-256,m3-224,0x00000b77ef,1,2,2018-02-20 13:23:49.686331
m3-236,m3-225,0x00000b7a44,1,2,2018-02-20 13:23:58.564197
m3-240,m3-253,0x00000b7a44,1,1,2018-02-20 13:23:58.572689
m3-265,m3-264,0x00000b7a9f,6,0,2018-02-20 13:23:59.890098
m3-256,m3-224,0x00000b7b0b,1,2,2018-02-20 13:24:01.504656
m3-212,m3-209,0x00000b7b21,1,3,2018-02-20 13:24:01.831543
m3-212,m3-209,0x00000b7be8,1,3,2018-02-20 13:24:04.818114
m3-212,m3-209,0x00000b7caf,1,2,2018-02-20 13:24:07.801685
m3-245,m3-236,0x00000b7d60,1,1,2018-02-20 13:24:10.456123
m3-241,m3-232,0x00000b7da3,6,0,2018-02-20 13:24:11.456458
m3-248,m3-232,0x00000b7dd5,6,0,2018-02-20 13:24:12.207059
m3-249,m3-253,0x00000b7e27,1,1,2018-02-20 13:24:13.46575
m3-236,m3-225,0x00000b7e27,1,1,2018-02-20 13:24:13.465889
m3-253,m3-244,0x00000b7fb5,1,1,2018-02-20 13:24:19.406561
m3-256,m3-224,0x00000b7fb5,1,2,2018-02-20 13:24:19.410268
m3-244,m3-212,0x00000b8143,1,1,2018-02-20 13:24:25.382756
m3-241,m3-233,0x00000b820a,1,1,2018-02-20 13:24:28.380963
m3-212,m3-209,0x00000b8220,1,1,2018-02-20 13:24:28.673632
m3-264,m3-256,0x00000b82d1,1,1,2018-02-20 13:24:31.367879
m3-261,m3-232,0x00000b82d1,1,1,2018-02-20 13:24:31.387543
m3-252,m3-224,0x00000b82d1,1,1,2018-02-20 13:24:31.388606
m3-256,m3-224,0x00000b8398,1,2,2018-02-20 13:24:34.307822
m3-261,m3-232,0x00000b845f,1,1,2018-02-20 13:24:37.337855
m3-240,m3-253,0x00000b845f,1,1,2018-02-20 13:24:37.370994
m3-264,m3-256,0x00000b8526,1,1,2018-02-20 13:24:40.286432
m3-248,m3-232,0x00000b857e,6,0,2018-02-20 13:24:41.593067
m3-261,m3-256,0x00000b85ed,1,1,2018-02-20 13:24:43.246667
m3-256,m3-232,0x00000b85fd,6,0,2018-02-20 13:24:43.488609
m3-240,m3-253,0x00000b86b4,1,1,2018-02-20 13:24:46.23622
m3-232,m3-256,0x00000b86c6,1,3,2018-02-20 13:24:46.506185
m3-236,m3-225,0x00000b877b,1,1,2018-02-20 13:24:49.226143
m3-256,m3-224,0x00000b8842,1,3,2018-02-20 13:24:52.202926
m3-252,m3-224,0x00000b8842,1,1,2018-02-20 13:24:52.212342
m3-240,m3-253,0x00000b8909,1,1,2018-02-20 13:24:55.206753
m3-232,m3-256,0x00000b89d0,1,3,2018-02-20 13:24:58.159441
m3-241,m3-233,0x00000b8a97,1,1,2018-02-20 13:25:01.1609
m3-252,m3-224,0x00000b8a97,1,1,2018-02-20 13:25:01.161657
m3-232,m3-256,0x00000b8b5e,1,3,2018-02-20 13:25:04.154617
m3-261,m3-256,0x00000b8b5e,1,1,2018-02-20 13:25:04.16742
m3-233,m3-216,0x00000b8b5e,1,1,2018-02-20 13:25:04.175009
m3-256,m3-224,0x00000b8c25,1,3,2018-02-20 13:25:07.117396
m3-233,m3-216,0x00000b8c25,1,1,2018-02-20 13:25:07.130106
m3-241,m3-212,0x00000b8caf,6,0,2018-02-20 13:25:09.213211
m3-232,m3-256,0x00000b8cec,1,3,2018-02-20 13:25:10.114094
m3-252,m3-224,0x00000b8cec,1,1,2018-02-20 13:25:10.118871
m3-209,m3-207,0x00000b8d02,2,2,2018-02-20 13:25:10.414824
m3-209,m3-207,0x00000b8dca,2,2,2018-02-20 13:25:13.431268
m3-209,m3-207,0x00000b8e91,2,2,2018-02-20 13:25:16.413429
m3-256,m3-224,0x00000b8f41,1,3,2018-02-20 13:25:19.03926
m3-232,m3-256,0x00000b8f41,6,0,2018-02-20 13:25:19.066505
m3-236,m3-216,0x00000b90cf,1,3,2018-02-20 13:25:25.015393
m3-260,m3-265,0x00000b9196,1,1,2018-02-20 13:25:27.980919
m3-216,m3-209,0x00000b925d,1,3,2018-02-20 13:25:30.965799
m3-236,m3-216,0x00000b925d,1,2,2018-02-20 13:25:30.973788
m3-233,m3-216,0x00000b9324,1,1,2018-02-20 13:25:33.94284
m3-265,m3-256,0x00000b932f,1,1,2018-02-20 13:25:34.122648
m3-265,m3-256,0x00000b93f6,1,1,2018-02-20 13:25:37.088643
m3-209,m3-207,0x00000b9401,1,3,2018-02-20 13:25:37.253061
m3-241,m3-212,0x00000b9435,6,0,2018-02-20 13:25:38.029868
m3-232,m3-256,0x00000b94b2,6,0,2018-02-20 13:25:39.904916
m3-265,m3-256,0x00000b94bd,1,1,2018-02-20 13:25:40.06952
m3-232,m3-256,0x00000b9640,6,0,2018-02-20 13:25:45.872676
m3-216,m3-209,0x00000b9643,1,1,2018-02-20 13:25:45.907744
m3-265,m3-256,0x00000b964b,1,1,2018-02-20 13:25:46.031465
m3-209,m3-207,0x00000b971d,1,1,2018-02-20 13:25:49.181025
m3-236,m3-225,0x00000b9722,6,0,2018-02-20 13:25:49.258826
m3-265,m3-256,0x00000b97d9,1,1,2018-02-20 13:25:51.997584
m3-240,m3-212,0x00000b9895,1,1,2018-02-20 13:25:54.827046
m3-232,m3-256,0x00000b9895,6,0,2018-02-20 13:25:54.833465
m3-264,m3-244,0x00000b995c,1,1,2018-02-20 13:25:57.803839
m3-265,m3-256,0x00000b9967,1,1,2018-02-20 13:25:57.979041
m3-240,m3-212,0x00000b9a23,1,1,2018-02-20 13:26:00.788868
m3-236,m3-216,0x00000b9aea,1,2,2018-02-20 13:26:03.811808
m3-244,m3-212,0x00000b9af2,1,1,2018-02-20 13:26:03.885473
m3-256,m3-224,0x00000b9bb1,1,3,2018-02-20 13:26:06.733765
m3-241,m3-212,0x00000b9bba,6,0,2018-02-20 13:26:06.874948
m3-236,m3-216,0x00000b9c78,1,1,2018-02-20 13:26:09.731559
m3-216,m3-209,0x00000b9c7b,1,1,2018-02-20 13:26:09.764171
m3-240,m3-212,0x00000b9d3f,1,1,2018-02-20 13:26:12.725703
m3-216,m3-209,0x00000b9d42,1,1,2018-02-20 13:26:12.755544
m3-209,m3-207,0x00000b9d55,1,1,2018-02-20 13:26:13.036652
m3-216,m3-209,0x00000b9e09,6,0,2018-02-20 13:26:15.745378
m3-209,m3-207,0x00000b9e1c,1,1,2018-02-20 13:26:16.023265
m3-209,m3-207,0x00000b9ee3,6,0,2018-02-20 13:26:18.998343
m3-236,m3-216,0x00000b9f94,1,1,2018-02-20 13:26:21.664798
m3-240,m3-212,0x00000b9f94,1,1,2018-02-20 13:26:21.672954
m3-216,m3-209,0x00000b9f97,6,0,2018-02-20 13:26:21.700772
m3-209,m3-207,0x00000b9fa8,1,3,2018-02-20 13:26:21.95085
m3-264,m3-256,0x00000ba03d,6,0,2018-02-20 13:26:24.185328
m3-256,m3-244,0x00000ba05b,1,3,2018-02-20 13:26:24.631331
m3-232,m3-256,0x00000ba122,6,0,2018-02-20 13:26:27.627348
m3-256,m3-244,0x00000ba122,1,3,2018-02-20 13:26:27.632296
m3-209,m3-207,0x00000ba136,1,3,2018-02-20 13:26:27.91418
m3-240,m3-212,0x00000ba1e9,1,1,2018-02-20 13:26:30.60325
m3-244,m3-212,0x00000ba1f1,1,1,2018-02-20 13:26:30.718099
m3-209,m3-207,0x00000ba1fd,6,0,2018-02-20 13:26:30.890654
m3-256,m3-244,0x00000ba2b0,1,3,2018-02-20 13:26:33.583235
m3-241,m3-212,0x00000ba340,6,0,2018-02-20 13:26:35.741419
m3-216,m3-209,0x00000ba37a,6,0,2018-02-20 13:26:36.592954
m3-244,m3-212,0x00000ba37f,1,1,2018-02-20 13:26:36.675345
m3-209,m3-207,0x00000ba38b,1,3,2018-02-20 13:26:36.854911
m3-256,m3-244,0x00000ba505,1,3,2018-02-20 13:26:42.53322
m3-209,m3-207,0x00000ba519,1,3,2018-02-20 13:26:42.820668
m3-209,m3-207,0x00000ba5e0,6,0,2018-02-20 13:26:45.801983
m3-256,m3-244,0x00000ba693,6,0,2018-02-20 13:26:48.50649
m3-216,m3-209,0x00000ba696,6,0,2018-02-20 13:26:48.531856
m3-209,m3-207,0x00000ba6a7,1,3,2018-02-20 13:26:48.800461
m3-256,m3-244,0x00000ba75a,1,3,2018-02-20 13:26:51.487609
m3-236,m3-216,0x00000ba75a,1,1,2018-02-20 13:26:51.488127
m3-209,m3-207,0x00000ba76e,1,3,2018-02-20 13:26:51.770166
m3-264,m3-256,0x00000ba7cb,6,0,2018-02-20 13:26:53.161614
m3-240,m3-212,0x00000ba821,1,1,2018-02-20 13:26:54.473419
m3-216,m3-209,0x00000ba824,6,0,2018-02-20 13:26:54.517359
m3-209,m3-207,0x00000ba835,6,0,2018-02-20 13:26:54.748542
m3-232,m3-256,0x00000ba8e8,6,0,2018-02-20 13:26:57.439527
m3-256,m3-244,0x00000ba8e8,1,3,2018-02-20 13:26:57.44418
m3-244,m3-212,0x00000ba8f0,1,1,2018-02-20 13:26:57.548918
m3-209,m3-207,0x00000ba8fc,1,3,2018-02-20 13:26:57.731668
m3-240,m3-212,0x00000ba9af,1,1,2018-02-20 13:27:00.437589
m3-232,m3-256,0x00000baa76,6,0,2018-02-20 13:27:03.396735
m3-261,m3-240,0x00000baa76,1,1,2018-02-20 13:27:03.402677
m3-244,m3-212,0x00000baa7e,1,1,2018-02-20 13:27:03.513034
m3-209,m3-207,0x00000baa8a,1,3,2018-02-20 13:27:03.803363
m3-241,m3-212,0x00000baac6,6,0,2018-02-20 13:27:04.59282
m3-261,m3-240,0x00000bab3d,1,1,2018-02-20 13:27:06.386224
m3-256,m3-244,0x00000bab3d,1,3,2018-02-20 13:27:06.392554
m3-209,m3-207,0x00000bac18,1,3,2018-02-20 13:27:09.793509
m3-244,m3-212,0x00000bacd3,1,1,2018-02-20 13:27:12.46087
m3-261,m3-240,0x00000bad92,1,1,2018-02-20 13:27:15.363963
m3-240,m3-212,0x00000bae59,1,1,2018-02-20 13:27:18.327255
m3-252,m3-249,0x00000baf20,1,1,2018-02-20 13:27:21.336267
m3-261,m3-240,0x00000baf20,1,1,2018-02-20 13:27:21.341123
m3-209,m3-207,0x00000baf34,1,3,2018-02-20 13:27:21.709718
m3-264,m3-256,0x00000baf59,6,0,2018-02-20 13:27:22.162402
m3-249,m3-253,0x00000bafe7,1,1,2018-02-20 13:27:24.264971
m3-240,m3-212,0x00000bafe7,1,1,2018-02-20 13:27:24.271387
m3-216,m3-209,0x00000bafea,6,0,2018-02-20 13:27:24.318562
m3-216,m3-209,0x00000bb0ae,1,3,2018-02-20 13:27:27.252489
m3-253,m3-244,0x00000bb0b1,1,1,2018-02-20 13:27:27.29249
m3-256,m3-244,0x00000bb175,1,2,2018-02-20 13:27:30.250686
m3-261,m3-240,0x00000bb175,1,1,2018-02-20 13:27:30.254318
m3-261,m3-240,0x00000bb23c,1,1,2018-02-20 13:27:33.204395
m3-240,m3-212,0x00000bb23c,1,1,2018-02-20 13:27:33.208245
m3-241,m3-212,0x00000bb24c,6,0,2018-02-20 13:27:33.438012
m3-209,m3-207,0x00000bb250,1,3,2018-02-20 13:27:33.872954
m3-260,m3-236,0x00000bb303,1,1,2018-02-20 13:27:36.256862
m3-216,m3-209,0x00000bb30e,1,3,2018-02-20 13:27:36.356189
m3-209,m3-207,0x00000bb317,1,3,2018-02-20 13:27:36.867128
m3-240,m3-212,0x00000bb3ca,1,1,2018-02-20 13:27:39.169335
m3-216,m3-209,0x00000bb3d5,1,3,2018-02-20 13:27:39.387035
m3-209,m3-207,0x00000bb3de,1,1,2018-02-20 13:27:39.692337
m3-260,m3-236,0x00000bb491,1,1,2018-02-20 13:27:42.184553
m3-232,m3-256,0x00000bb491,6,0,2018-02-20 13:27:42.191279
m3-209,m3-207,0x00000bb4a5,1,2,2018-02-20 13:27:42.497766
m3-216,m3-209,0x00000bb563,1,3,2018-02-20 13:27:45.30264
m3-236,m3-216,0x00000bb568,6,0,2018-02-20 13:27:45.383861
m3-240,m3-224,0x00000bb61f,1,1,2018-02-20 13:27:48.154568
m3-232,m3-256,0x00000bb61f,1,1,2018-02-20 13:27:48.164918
m3-253,m3-244,0x00000bb622,1,1,2018-02-20 13:27:48.192701
m3-244,m3-212,0x00000bb627,1,3,2018-02-20 13:27:48.243154
m3-225,m3-212,0x00000bb638,2,2,2018-02-20 13:27:48.494681
m3-216,m3-209,0x00000bb6f1,1,3,2018-02-20 13:27:51.286232
m3-232,m3-256,0x00000bb7ad,1,1,2018-02-20 13:27:54.091227
m3-260,m3-236,0x00000bb7ad,1,1,2018-02-20 13:27:54.096943
m3-216,m3-209,0x00000bb7b8,1,2,2018-02-20 13:27:54.259362
m3-260,m3-228,0x00000bb93b,1,1,2018-02-20 13:28:00.057858
m3-253,m3-244,0x00000bb93e,1,1,2018-02-20 13:28:00.089876
m3-244,m3-212,0x00000bba0a,1,3,2018-02-20 13:28:03.150904
m3-209,m3-207,0x00000bba18,1,2,2018-02-20 13:28:03.454877
m3-236,m3-224,0x00000bbac9,1,3,2018-02-20 13:28:06.013186
m3-236,m3-216,0x00000bbcfa,6,0,2018-02-20 13:28:14.428863
m3-225,m3-212,0x00000bbdfe,2,2,2018-02-20 13:28:18.306612
m3-236,m3-224,0x00000bbeac,1,3,2018-02-20 13:28:20.920515
m3-212,m3-209,0x00000bbec2,2,2,2018-02-20 13:28:21.249775
m3-232,m3-256,0x00000bbf73,1,1,2018-02-20 13:28:23.9065
m3-244,m3-212,0x00000bbf7b,1,3,2018-02-20 13:28:24.020127
m3-216,m3-209,0x00000bbf81,2,2,2018-02-20 13:28:24.111189
m3-260,m3-228,0x00000bc03a,1,1,2018-02-20 13:28:26.884311
m3-244,m3-212,0x00000bc042,1,3,2018-02-20 13:28:27.013989
m3-212,m3-209,0x00000bc050,1,3,2018-02-20 13:28:27.291743
m3-244,m3-212,0x00000bc109,6,0,2018-02-20 13:28:30.032763
m3-240,m3-224,0x00000bc1c8,1,1,2018-02-20 13:28:32.834124
m3-260,m3-228,0x00000bc1c8,1,1,2018-02-20 13:28:32.846367
m3-212,m3-209,0x00000bc2a5,1,3,2018-02-20 13:28:36.268718
m3-228,m3-212,0x00000bc41d,1,1,2018-02-20 13:28:41.792124
m3-261,m3-264,0x00000bc4e4,1,1,2018-02-20 13:28:44.810178
m3-264,m3-244,0x00000bc5ab,1,1,2018-02-20 13:28:47.77021
m3-233,m3-237,0x00000bc5ab,1,2,2018-02-20 13:28:47.77124
m3-212,m3-209,0x00000bc5c1,1,2,2018-02-20 13:28:48.241341
m3-237,m3-224,0x00000bc672,1,2,2018-02-20 13:28:50.775653
m3-240,m3-224,0x00000bc739,1,1,2018-02-20 13:28:53.72664
m3-209,m3-207,0x00000bc74f,1,2,2018-02-20 13:28:54.117064
m3-232,m3-256,0x00000bc800,1,1,2018-02-20 13:28:56.711331
m3-236,m3-224,0x00000bc800,1,3,2018-02-20 13:28:56.726004
m3-244,m3-212,0x00000bc808,6,0,2018-02-20 13:28:56.821394
m3-216,m3-209,0x00000bc80e,2,2,2018-02-20 13:28:56.902608
m3-244,m3-212,0x00000bc8c7,1,3,2018-02-20 13:28:59.746064
m3-236,m3-224,0x00000bc98e,1,3,2018-02-20 13:29:02.660461
m3-224,m3-213,0x00000bc9a3,1,3,2018-02-20 13:29:02.979767
m3-244,m3-212,0x00000bca55,1,3,2018-02-20 13:29:05.650327
m3-261,m3-256,0x00000bca73,6,0,2018-02-20 13:29:06.097355
m3-236,m3-224,0x00000bcb1c,6,0,2018-02-20 13:29:08.636373
m3-265,m3-261,0x00000bcb1c,1,1,2018-02-20 13:29:08.637037
m3-213,m3-207,0x00000bcb31,1,3,2018-02-20 13:29:08.977658
m3-261,m3-264,0x00000bcbe3,1,1,2018-02-20 13:29:11.614954
m3-213,m3-207,0x00000bcbf8,1,1,2018-02-20 13:29:11.93683
m3-233,m3-216,0x00000bcc1b,6,0,2018-02-20 13:29:12.445683
m3-248,m3-237,0x00000bccaa,1,3,2018-02-20 13:29:14.628705
m3-237,m3-224,0x00000bccaa,1,2,2018-02-20 13:29:14.628847
m3-240,m3-224,0x00000bccaa,1,1,2018-02-20 13:29:14.639303
m3-264,m3-244,0x00000bce38,1,1,2018-02-20 13:29:20.652498
m3-236,m3-224,0x00000bce38,1,3,2018-02-20 13:29:20.65418
m3-244,m3-212,0x00000bce38,1,3,2018-02-20 13:29:20.662447
m3-240,m3-224,0x00000bce38,1,1,2018-02-20 13:29:20.662985
m3-248,m3-237,0x00000bce38,1,3,2018-02-20 13:29:20.663499
m3-237,m3-224,0x00000bce38,1,2,2018-02-20 13:29:20.667126
m3-232,m3-256,0x00000bceff,1,1,2018-02-20 13:29:23.538269
m3-209,m3-207,0x00000bcf15,2,2,2018-02-20 13:29:23.868345
m3-237,m3-224,0x00000bcfc6,6,0,2018-02-20 13:29:26.517577
m3-209,m3-207,0x00000bcfdc,1,1,2018-02-20 13:29:26.924848
m3-232,m3-256,0x00000bd08d,1,1,2018-02-20 13:29:29.524569
m3-248,m3-237,0x00000bd08d,1,3,2018-02-20 13:29:29.533243
m3-244,m3-212,0x00000bd08d,1,3,2018-02-20 13:29:29.546312
m3-240,m3-224,0x00000bd08d,1,1,2018-02-20 13:29:29.550849
m3-237,m3-224,0x00000bd154,6,0,2018-02-20 13:29:32.515978
m3-244,m3-212,0x00000bd2e2,1,3,2018-02-20 13:29:38.472643
m3-264,m3-244,0x00000bd2e2,1,1,2018-02-20 13:29:38.473706
m3-248,m3-237,0x00000bd3a9,1,3,2018-02-20 13:29:41.418685
m3-264,m3-244,0x00000bd3a9,1,1,2018-02-20 13:29:41.509947
m3-233,m3-216,0x00000bd3c0,6,0,2018-02-20 13:29:41.786592
m3-244,m3-212,0x00000bd470,1,3,2018-02-20 13:29:44.460665
m3-248,m3-237,0x00000bd537,1,3,2018-02-20 13:29:47.38795
m3-248,m3-237,0x00000bd5fe,1,3,2018-02-20 13:29:50.380665
m3-256,m3-224,0x00000bd6c5,1,1,2018-02-20 13:29:53.366313
m3-232,m3-256,0x00000bd853,1,1,2018-02-20 13:29:59.335769
m3-236,m3-224,0x00000bd853,1,3,2018-02-20 13:29:59.337591
m3-264,m3-244,0x00000bd853,1,1,2018-02-20 13:29:59.386389
m3-236,m3-224,0x00000bd91a,1,2,2018-02-20 13:30:02.320902
m3-264,m3-244,0x00000bd91a,1,1,2018-02-20 13:30:02.321513
m3-224,m3-213,0x00000bd92f,1,3,2018-02-20 13:30:02.619866
m3-264,m3-224,0x00000bdaa8,1,3,2018-02-20 13:30:08.282841
m3-253,m3-256,0x00000bdaab,1,3,2018-02-20 13:30:08.351751
m3-237,m3-224,0x00000bdab1,6,0,2018-02-20 13:30:08.405442
m3-224,m3-213,0x00000bdabd,1,3,2018-02-20 13:30:08.575048
m3-253,m3-244,0x00000bdb32,6,0,2018-02-20 13:30:10.33088
m3-233,m3-216,0x00000bdb66,6,0,2018-02-20 13:30:11.121271
m3-232,m3-256,0x00000bdb6f,1,1,2018-02-20 13:30:11.272582
m3-252,m3-224,0x00000bdc36,1,1,2018-02-20 13:30:14.258924
m3-256,m3-224,0x00000bdc36,1,3,2018-02-20 13:30:14.260505
m3-236,m3-224,0x00000bdc36,1,2,2018-02-20 13:30:14.388988
m3-237,m3-224,0x00000bdc3f,1,3,2018-02-20 13:30:14.390673
m3-264,m3-244,0x00000bdcac,6,0,2018-02-20 13:30:15.993563
m3-256,m3-224,0x00000bdcfd,1,3,2018-02-20 13:30:17.20791
m3-213,m3-207,0x00000bdf67,1,3,2018-02-20 13:30:26.48507
m3-252,m3-249,0x00000bdfe1,6,0,2018-02-20 13:30:28.292237
m3-213,m3-207,0x00000be02e,1,1,2018-02-20 13:30:29.490489
m3-244,m3-212,0x00000be0e0,1,3,2018-02-20 13:30:32.122619
m3-252,m3-224,0x00000be1a7,1,1,2018-02-20 13:30:35.128678
m3-236,m3-224,0x00000be1a7,1,2,2018-02-20 13:30:35.245691
m3-244,m3-228,0x00000be26e,1,3,2018-02-20 13:30:38.082491
m3-253,m3-244,0x00000be2c4,6,0,2018-02-20 13:30:39.377258
m3-233,m3-216,0x00000be30b,6,0,2018-02-20 13:30:40.436384
m3-256,m3-224,0x00000be335,1,3,2018-02-20 13:30:41.150985
m3-244,m3-228,0x00000be335,1,3,2018-02-20 13:30:41.164017
m3-261,m3-252,0x00000be3fc,1,2,2018-02-20 13:30:44.126737
m3-240,m3-245,0x00000be3fc,1,1,2018-02-20 13:30:44.128733
m3-256,m3-224,0x00000be3fc,1,3,2018-02-20 13:30:44.131904
m3-252,m3-224,0x00000be3fc,1,1,2018-02-20 13:30:44.134611
m3-245,m3-236,0x00000be4c3,1,1,2018-02-20 13:30:47.047652
m3-232,m3-256,0x00000be4c3,1,1,2018-02-20 13:30:47.05005
m3-237,m3-224,0x00000be4cc,1,3,2018-02-20 13:30:47.160772
m3-244,m3-228,0x00000be58a,1,3,2018-02-20 13:30:50.022956
m3-261,m3-252,0x00000be58a,1,2,2018-02-20 13:30:50.024263
m3-252,m3-224,0x00000be651,1,1,2018-02-20 13:30:53.016749
m3-237,m3-224,0x00000be65a,1,3,2018-02-20 13:30:53.151878
m3-212,m3-209,0x00000be72f,2,2,2018-02-20 13:30:56.36237
m3-245,m3-236,0x00000be7df,1,1,2018-02-20 13:30:58.9734
m3-252,m3-224,0x00000be7df,1,1,2018-02-20 13:30:58.984774
